order_id,customer_id,order_date,total_amount,discount_applied,discount_percentage
O0004762,C00422,2024-05-06,97.36,No,0
O0004763,C00422,2024-05-23,300.13,No,0
O0004764,C00423,2023-11-18,826.9,Yes,15
O0004765,C00424,2022-12-02,140.74,No,0
O0004766,C00424,2022-12-07,94.36,No,0
O0004767,C00424,2023-01-05,532.83,Yes,25
O0004768,C00424,2023-02-21,157.82,No,0
O0004769,C00424,2023-04-12,363.34,Yes,15
O0004770,C00424,2023-05-30,397.18,No,0
O0004771,C00424,2023-06-09,345.49,No,0
O0004772,C00424,2023-06-10,812.51,Yes,10
O0004773,C00424,2023-06-21,370.24,No,0
O0004774,C00424,2023-06-30,313.05,Yes,10
O0004775,C00424,2023-08-30,284.31,No,0
O0004776,C00424,2023-10-09,101.79,No,0
O0004777,C00424,2024-03-15,321.44,Yes,5
O0004778,C00425,2022-06-02,324.87,No,0
O0004779,C00425,2022-09-17,768.57,No,0
O0004780,C00425,2022-10-25,211.44,No,0
O0004781,C00425,2022-12-09,149.49,No,0
O0004782,C00425,2022-12-24,1089.28,No,0
O0004783,C00425,2023-02-22,512.14,No,0
O0004784,C00425,2023-03-30,331.59,No,0
O0004785,C00425,2023-04-04,370.49,Yes,15
O0004786,C00425,2023-04-21,142.91,Yes,10
O0004787,C00425,2023-08-20,342.67,No,0
O0004788,C00425,2023-09-05,255.64,No,0
O0004789,C00425,2023-10-22,133.73,No,0
O0004790,C00425,2023-12-06,392.56,No,0
O0004791,C00425,2023-12-14,85.47,No,0
O0004792,C00425,2024-01-16,353.98,No,0
O0004793,C00425,2024-04-26,747.65,No,0
O0004794,C00425,2024-06-04,249.05,Yes,15
O0004795,C00426,2022-12-23,607.38,No,0
O0004796,C00426,2022-12-25,581.1,No,0
O0004797,C00426,2023-02-21,447.56,No,0
O0004798,C00426,2023-07-20,247.92,No,0
O0004799,C00426,2023-07-26,644.32,Yes,10
O0004800,C00426,2023-07-27,633.14,Yes,5
O0004801,C00426,2023-08-14,97.57,Yes,15
O0004802,C00426,2023-10-05,598.68,No,0
O0004803,C00426,2023-11-02,220.9,Yes,25
O0004804,C00426,2023-11-29,143.8,Yes,10
O0004805,C00426,2023-11-30,339.71,Yes,15
O0004806,C00426,2023-12-26,226.98,No,0
O0004807,C00426,2024-01-08,155.4,Yes,5
O0004808,C00426,2024-01-12,544.34,Yes,10
O0004809,C00426,2024-02-06,95.93,No,0
O0004810,C00426,2024-03-02,244.01,Yes,20
O0004811,C00427,2023-05-21,266.63,Yes,15
O0004812,C00428,2023-12-05,141.64,Yes,10
O0004813,C00428,2023-12-06,711.31,No,0
O0004814,C00428,2024-01-31,858.3,Yes,20
O0004815,C00428,2024-02-06,338.27,Yes,5
O0004816,C00428,2024-03-04,336.32,No,0
O0004817,C00428,2024-04-05,375.95,No,0
O0004818,C00428,2024-04-06,207.35,No,0
O0004819,C00428,2024-04-13,77.65,No,0
O0004820,C00428,2024-05-19,531.95,No,0
O0004821,C00428,2024-06-27,1066.59,Yes,5
O0004822,C00429,2023-10-22,824.84,No,0
O0004823,C00430,2022-04-30,87.77,Yes,10
O0004824,C00430,2022-05-29,137.13,Yes,20
O0004825,C00430,2023-02-06,368.27,Yes,5
O0004826,C00430,2023-03-21,566.59,Yes,25
O0004827,C00431,2023-07-19,502.93,No,0
O0004828,C00431,2023-08-15,682.84,No,0
O0004829,C00432,2024-02-02,543.59,No,0
O0004830,C00432,2024-02-26,611.67,No,0
O0004831,C00432,2024-03-04,472.59,No,0
O0004832,C00432,2024-03-17,600.48,No,0
O0004833,C00432,2024-03-18,304.89,No,0
O0004834,C00432,2024-04-23,484.96,No,0
O0004835,C00432,2024-05-06,653.35,Yes,20
O0004836,C00432,2024-06-07,239.04,No,0
O0004837,C00432,2024-06-17,103.45,No,0
O0004838,C00432,2024-06-24,476.14,Yes,20
O0004839,C00433,2023-02-09,702.29,No,0
O0004840,C00434,2023-04-24,170.8,No,0
O0004841,C00434,2023-06-25,176.64,Yes,20
O0004842,C00434,2023-07-14,819.39,No,0
O0004843,C00434,2023-08-05,549.45,No,0
O0004844,C00434,2023-08-12,329.58,No,0
O0004845,C00434,2023-08-14,670.24,No,0
O0004846,C00434,2023-08-19,309.33,Yes,10
O0004847,C00434,2023-08-20,98.61,No,0
O0004848,C00434,2023-08-25,300.33,Yes,25
O0004849,C00434,2023-09-07,119.01,Yes,15
O0004850,C00434,2023-09-15,624.86,No,0
O0004851,C00434,2023-09-29,305.93,No,0
O0004852,C00434,2023-12-08,432.14,No,0
O0004853,C00434,2023-12-09,1325.9,Yes,5
O0004854,C00434,2023-12-16,529.37,No,0
O0004855,C00434,2024-01-07,241.68,No,0
O0004856,C00434,2024-01-29,412.5,No,0
O0004857,C00434,2024-03-07,1008.85,No,0
O0004858,C00434,2024-03-14,663.6,No,0
O0004859,C00434,2024-03-29,363.95,No,0
O0004860,C00434,2024-03-30,469.13,Yes,10
O0004861,C00434,2024-04-07,781.76,No,0
O0004862,C00434,2024-04-08,738.48,No,0
O0004863,C00434,2024-04-18,699.05,No,0
O0004864,C00434,2024-05-02,680.76,No,0
O0004865,C00434,2024-05-16,469.28,No,0
O0004866,C00434,2024-05-20,450.57,No,0
O0004867,C00434,2024-06-01,474.09,No,0
O0004868,C00434,2024-06-09,76.89,No,0
O0004869,C00434,2024-06-14,615.67,No,0
O0004870,C00434,2024-06-15,162.78,No,0
O0004871,C00434,2024-06-24,388.28,No,0
O0004872,C00434,2024-06-29,1167.21,No,0
O0004873,C00435,2023-10-10,158.78,No,0
O0004874,C00435,2023-12-02,506.06,Yes,10
O0004875,C00435,2023-12-18,200.84,Yes,10
O0004876,C00435,2024-01-10,1891.72,No,0
O0004877,C00435,2024-01-15,138.96,Yes,15
O0004878,C00435,2024-02-09,444.83,Yes,15
O0004879,C00435,2024-03-16,469.29,No,0
O0004880,C00435,2024-03-25,291.47,Yes,20
O0004881,C00435,2024-04-05,1522.24,Yes,15
O0004882,C00435,2024-04-25,345.25,No,0
O0004883,C00435,2024-05-03,493.49,Yes,10
O0004884,C00435,2024-05-11,267.77,Yes,10
O0004885,C00435,2024-05-17,206.57,Yes,10
O0004886,C00435,2024-06-07,123.61,Yes,5
O0004887,C00436,2022-08-11,764.7,No,0
O0004888,C00436,2022-08-15,273.42,Yes,10
O0004889,C00436,2023-02-01,328.73,No,0
O0004890,C00436,2023-02-12,501.31,Yes,15
O0004891,C00436,2023-02-16,305.74,Yes,10
O0004892,C00436,2023-03-06,222.24,Yes,5
O0004893,C00436,2023-03-12,785.47,No,0
O0004894,C00436,2023-03-23,202.51,Yes,15
O0004895,C00436,2023-05-04,152.64,Yes,10
O0004896,C00436,2023-05-09,245.84,No,0
O0004897,C00437,2024-04-30,100.24,Yes,15
O0004898,C00438,2023-03-28,289.99,Yes,15
O0004899,C00438,2023-05-14,160.41,No,0
O0004900,C00438,2023-05-26,625.17,Yes,5
O0004901,C00438,2023-08-04,611.61,Yes,10
O0004902,C00439,2023-10-19,393.34,Yes,20
O0004903,C00439,2023-10-25,1080.2,No,0
O0004904,C00439,2023-12-04,88.19,No,0
O0004905,C00439,2023-12-05,283.29,No,0
O0004906,C00439,2023-12-31,575.71,No,0
O0004907,C00439,2024-01-02,203.49,No,0
O0004908,C00439,2024-01-06,104.29,No,0
O0004909,C00439,2024-04-16,527.52,No,0
O0004910,C00439,2024-04-23,510.46,No,0
O0004911,C00439,2024-06-06,467.16,No,0
O0004912,C00439,2024-06-08,89.33,No,0
O0004913,C00440,2023-11-15,258.72,No,0
O0004914,C00441,2022-02-19,430.02,No,0
O0004915,C00441,2022-05-09,413.31,Yes,10
O0004916,C00441,2022-06-09,355.74,Yes,5
O0004917,C00441,2022-07-16,263.33,Yes,5
O0004918,C00441,2022-07-26,737.22,Yes,5
O0004919,C00441,2022-08-25,216.5,Yes,15
O0004920,C00441,2022-08-28,174.84,Yes,10
O0004921,C00441,2022-11-19,460.59,Yes,5
O0004922,C00441,2022-12-05,531.6,No,0
O0004923,C00441,2023-01-31,893.97,No,0
O0004924,C00441,2023-02-08,517.12,Yes,10
O0004925,C00441,2023-03-12,310.28,Yes,5
O0004926,C00441,2023-04-11,554.81,Yes,15
O0004927,C00441,2023-05-15,281.48,Yes,5
O0004928,C00441,2023-07-23,230.65,No,0
O0004929,C00441,2023-09-04,407.09,Yes,5
O0004930,C00441,2023-10-02,289.2,Yes,15
O0004931,C00441,2023-10-06,456.57,No,0
O0004932,C00441,2023-10-31,301.05,Yes,5
O0004933,C00441,2023-12-12,181.64,Yes,15
O0004934,C00441,2024-04-03,297.2,Yes,25
O0004935,C00441,2024-04-21,560.72,Yes,5
O0004936,C00442,2024-03-05,265.91,Yes,15
O0004937,C00442,2024-03-18,723.2,No,0
O0004938,C00443,2023-05-18,770.8,No,0
O0004939,C00443,2023-06-18,525.85,No,0
O0004940,C00443,2023-07-03,521.65,Yes,15
O0004941,C00443,2023-09-02,327.03,No,0
O0004942,C00443,2023-09-26,86.76,No,0
O0004943,C00443,2023-09-29,1183.18,No,0
O0004944,C00443,2024-01-01,370.53,No,0
O0004945,C00443,2024-01-02,407.71,No,0
O0004946,C00443,2024-01-29,219.16,No,0
O0004947,C00443,2024-01-31,154.07,No,0
O0004948,C00443,2024-02-21,252.9,Yes,20
O0004949,C00443,2024-03-16,251.06,Yes,15
O0004950,C00443,2024-05-03,310.77,No,0
O0004951,C00443,2024-05-18,214.79,Yes,15
O0004952,C00443,2024-06-10,334.3,Yes,15
O0004953,C00443,2024-06-23,117.21,No,0
O0004954,C00443,2024-06-27,1143.95,Yes,20
O0004955,C00444,2023-11-11,420.02,No,0
O0004956,C00445,2022-11-05,118.59,No,0
O0004957,C00445,2022-12-25,147.31,No,0
O0004958,C00445,2023-01-01,318.62,No,0
O0004959,C00445,2023-01-28,243.06,No,0
O0004960,C00445,2023-02-23,98.5,Yes,20
O0004961,C00445,2023-04-16,178.54,Yes,5
O0004962,C00445,2023-04-22,502.48,No,0
O0004963,C00445,2023-05-04,440.56,No,0
O0004964,C00445,2023-05-29,249.66,Yes,5
O0004965,C00445,2023-06-15,61.19,No,0
O0004966,C00445,2023-06-22,202.51,No,0
O0004967,C00445,2023-06-23,351.06,No,0
O0004968,C00445,2023-08-09,433.99,No,0
O0004969,C00445,2023-08-30,368.79,No,0
O0004970,C00445,2023-10-13,119.83,No,0
O0004971,C00445,2023-10-15,359.92,No,0
O0004972,C00445,2023-11-02,90.05,No,0
O0004973,C00445,2023-11-19,165.79,Yes,10
O0004974,C00445,2023-11-29,472.75,No,0
O0004975,C00445,2023-12-03,138.62,Yes,5
O0004976,C00445,2023-12-05,812.41,No,0
O0004977,C00445,2023-12-24,536.03,Yes,20
O0004978,C00445,2024-01-13,54.03,Yes,10
O0004979,C00445,2024-01-21,569.68,Yes,20
O0004980,C00445,2024-02-07,344.06,No,0
O0004981,C00445,2024-02-28,385.26,Yes,5
O0004982,C00445,2024-03-02,180.22,No,0
O0004983,C00445,2024-03-21,1101.93,No,0
O0004984,C00445,2024-05-04,944.94,No,0
O0004985,C00445,2024-05-24,796.54,No,0
O0004986,C00445,2024-05-26,226.97,No,0
O0004987,C00445,2024-05-31,591.64,No,0
O0004988,C00445,2024-06-02,211.43,No,0
O0004989,C00446,2024-01-19,340.46,No,0
O0004990,C00446,2024-01-25,584.48,No,0
O0004991,C00446,2024-03-01,579.82,No,0
O0004992,C00446,2024-05-08,695.76,No,0
O0004993,C00446,2024-05-09,374.7,No,0
O0004994,C00446,2024-05-17,590.2,Yes,5
O0004995,C00446,2024-05-19,75.2,No,0
O0004996,C00446,2024-05-31,188.87,No,0
O0004997,C00446,2024-06-15,477.1,Yes,20
O0004998,C00447,2023-02-12,262.85,No,0
O0004999,C00447,2023-03-03,352.59,No,0
O0005000,C00447,2023-04-07,88.04,No,0
O0005001,C00447,2023-04-16,682.89,No,0
O0005002,C00447,2023-06-01,437.64,Yes,25
O0005003,C00447,2023-08-07,459.4,Yes,15
O0005004,C00447,2024-01-05,385.84,No,0
O0005005,C00447,2024-01-13,403.72,No,0
O0005006,C00447,2024-02-17,1145.59,No,0
O0005007,C00447,2024-03-10,312.76,No,0
O0005008,C00447,2024-04-09,645.26,No,0
O0005009,C00447,2024-06-10,1430.92,No,0
O0005010,C00448,2023-06-09,500.51,No,0
O0005011,C00448,2023-07-02,100.64,Yes,25
O0005012,C00448,2023-08-03,345.82,Yes,10
O0005013,C00448,2023-08-20,425.29,No,0
O0005014,C00448,2023-12-20,633.51,No,0
O0005015,C00448,2024-02-10,105.37,No,0
O0005016,C00448,2024-04-11,267.68,No,0
O0005017,C00448,2024-04-15,413.97,Yes,5
O0005018,C00448,2024-06-01,426.37,Yes,10
O0005019,C00449,2023-06-14,295.26,Yes,15
O0005020,C00449,2023-07-13,230.55,Yes,25
O0005021,C00449,2023-09-01,134.05,Yes,10
O0005022,C00449,2023-09-08,179.99,No,0
O0005023,C00449,2023-10-14,299.66,Yes,15
O0005024,C00449,2023-11-08,523.19,Yes,15
O0005025,C00449,2024-01-04,68.77,Yes,15
O0005026,C00449,2024-01-07,277.27,Yes,15
O0005027,C00449,2024-02-06,565.85,Yes,20
O0005028,C00449,2024-02-23,108.78,Yes,15
O0005029,C00449,2024-02-27,881.62,Yes,15
O0005030,C00449,2024-03-14,340.24,Yes,15
O0005031,C00450,2023-01-28,105.67,Yes,15
O0005032,C00450,2023-02-23,161.39,No,0
O0005033,C00450,2023-04-02,259.42,No,0
O0005034,C00450,2023-05-01,706.48,No,0
O0005035,C00450,2023-05-03,340.33,No,0
O0005036,C00450,2023-05-16,714.89,No,0
O0005037,C00450,2023-06-09,379.24,No,0
O0005038,C00450,2023-06-12,337.13,No,0
O0005039,C00450,2023-07-17,217.32,Yes,20
O0005040,C00450,2023-09-25,339.97,No,0
O0005041,C00450,2023-11-21,539.81,Yes,5
O0005042,C00450,2024-01-17,338.49,No,0
O0005043,C00450,2024-02-24,420.0,No,0
O0005044,C00450,2024-03-04,505.01,No,0
O0005045,C00450,2024-03-13,128.66,No,0
O0005046,C00450,2024-03-19,607.11,No,0
O0005047,C00450,2024-05-04,732.65,Yes,15
O0005048,C00450,2024-05-05,308.83,No,0
O0005049,C00450,2024-05-23,104.31,Yes,20
O0005050,C00451,2022-10-28,254.95,Yes,10
O0005051,C00451,2022-12-24,689.96,No,0
O0005052,C00451,2022-12-25,395.63,No,0
O0005053,C00451,2023-01-09,579.74,No,0
O0005054,C00451,2023-01-24,99.69,Yes,15
O0005055,C00451,2023-02-12,97.77,No,0
O0005056,C00451,2023-05-07,1401.7,No,0
O0005057,C00451,2023-06-09,330.26,No,0
O0005058,C00451,2023-06-27,427.39,No,0
O0005059,C00451,2023-07-18,740.91,No,0
O0005060,C00451,2023-07-26,218.93,No,0
O0005061,C00451,2023-08-11,362.12,No,0
O0005062,C00451,2023-08-26,226.03,Yes,5
O0005063,C00451,2023-09-13,618.17,Yes,15
O0005064,C00451,2023-10-06,468.82,No,0
O0005065,C00451,2023-10-25,139.15,No,0
O0005066,C00451,2023-11-05,440.86,Yes,5
O0005067,C00451,2023-11-25,355.14,Yes,20
O0005068,C00451,2023-12-04,1089.73,No,0
O0005069,C00451,2024-01-27,388.44,Yes,15
O0005070,C00451,2024-02-05,90.28,Yes,25
O0005071,C00451,2024-02-17,356.94,Yes,15
O0005072,C00451,2024-04-20,540.5,No,0
O0005073,C00451,2024-05-11,324.84,Yes,10
O0005074,C00451,2024-06-18,330.49,No,0
O0005075,C00452,2023-08-18,718.24,No,0
O0005076,C00452,2023-08-23,384.98,No,0
O0005077,C00452,2023-08-30,178.42,Yes,10
O0005078,C00452,2023-09-22,1227.55,No,0
O0005079,C00452,2023-11-06,144.6,No,0
O0005080,C00452,2023-12-29,169.17,No,0
O0005081,C00452,2024-01-03,958.53,Yes,10
O0005082,C00452,2024-01-21,104.49,Yes,15
O0005083,C00452,2024-02-13,705.51,No,0
O0005084,C00452,2024-02-14,652.11,No,0
O0005085,C00452,2024-03-01,534.88,Yes,5
O0005086,C00452,2024-04-19,1047.95,No,0
O0005087,C00452,2024-05-30,224.4,Yes,10
O0005088,C00453,2023-12-07,727.86,No,0
O0005089,C00453,2024-01-09,304.48,No,0
O0005090,C00453,2024-01-10,141.2,No,0
O0005091,C00453,2024-01-13,325.11,No,0
O0005092,C00454,2023-03-16,843.17,No,0
O0005093,C00454,2023-03-22,204.21,Yes,15
O0005094,C00454,2023-05-13,502.18,No,0
O0005095,C00454,2023-05-17,94.57,Yes,10
O0005096,C00454,2023-07-24,311.0,No,0
O0005097,C00454,2023-08-30,205.74,No,0
O0005098,C00454,2023-09-01,390.93,Yes,15
O0005099,C00454,2023-09-04,895.61,No,0
O0005100,C00454,2023-10-18,373.91,No,0
O0005101,C00454,2023-11-27,273.95,No,0
O0005102,C00454,2024-04-05,283.35,Yes,15
O0005103,C00454,2024-06-21,86.51,No,0
O0005104,C00455,2022-01-27,131.17,No,0
O0005105,C00455,2022-05-02,316.52,No,0
O0005106,C00455,2022-06-03,108.94,No,0
O0005107,C00455,2022-07-31,343.6,Yes,10
O0005108,C00455,2022-09-22,766.54,Yes,15
O0005109,C00455,2022-11-15,278.82,No,0
O0005110,C00456,2023-02-24,123.94,No,0
O0005111,C00456,2023-05-04,347.3,No,0
O0005112,C00456,2023-07-12,327.66,No,0
O0005113,C00456,2023-08-01,308.11,No,0
O0005114,C00456,2023-08-27,78.37,Yes,15
O0005115,C00456,2023-09-26,295.3,Yes,15
O0005116,C00456,2023-09-30,414.78,No,0
O0005117,C00456,2023-10-03,326.44,No,0
O0005118,C00456,2023-10-04,327.66,Yes,20
O0005119,C00457,2022-04-12,439.44,No,0
O0005120,C00457,2022-05-12,1076.11,No,0
O0005121,C00457,2022-05-15,840.52,No,0
O0005122,C00457,2022-06-03,579.54,No,0
O0005123,C00457,2022-06-04,200.77,No,0
O0005124,C00457,2022-07-08,1244.08,No,0
O0005125,C00457,2022-07-24,95.21,No,0
O0005126,C00457,2022-09-05,663.41,Yes,5
O0005127,C00457,2022-09-08,260.47,No,0
O0005128,C00457,2022-09-27,100.41,No,0
O0005129,C00457,2022-11-04,455.64,No,0
O0005130,C00457,2023-01-13,268.54,Yes,15
O0005131,C00457,2023-04-27,464.5,No,0
O0005132,C00457,2023-05-03,444.61,No,0
O0005133,C00457,2023-05-14,430.19,Yes,10
O0005134,C00457,2023-05-29,479.31,No,0
O0005135,C00457,2023-08-12,159.8,No,0
O0005136,C00457,2023-09-07,595.07,No,0
O0005137,C00457,2023-12-25,789.86,No,0
O0005138,C00457,2024-03-15,275.96,No,0
O0005139,C00457,2024-03-17,611.07,Yes,15
O0005140,C00457,2024-03-19,504.62,Yes,5
O0005141,C00458,2022-08-30,292.38,No,0
O0005142,C00458,2022-11-12,97.62,No,0
O0005143,C00459,2023-07-20,458.34,No,0
O0005144,C00460,2024-03-15,305.38,Yes,10
O0005145,C00461,2022-02-10,622.84,No,0
O0005146,C00461,2022-02-20,64.96,Yes,25
O0005147,C00461,2022-02-27,1355.38,No,0
O0005148,C00461,2022-07-03,402.78,Yes,10
O0005149,C00461,2022-12-02,106.25,No,0
O0005150,C00462,2024-03-19,199.51,No,0
O0005151,C00462,2024-04-18,229.75,Yes,15
O0005152,C00463,2023-11-03,374.85,No,0
O0005153,C00463,2023-11-05,401.1,No,0
O0005154,C00463,2023-11-26,746.31,No,0
O0005155,C00463,2023-12-01,134.92,Yes,10
O0005156,C00463,2023-12-13,701.0,Yes,25
O0005157,C00463,2024-01-06,588.66,No,0
O0005158,C00463,2024-01-12,320.6,No,0
O0005159,C00463,2024-01-28,75.29,No,0
O0005160,C00463,2024-01-29,671.93,No,0
O0005161,C00463,2024-02-03,280.82,Yes,25
O0005162,C00463,2024-02-09,132.43,Yes,10
O0005163,C00463,2024-02-12,350.59,No,0
O0005164,C00463,2024-03-30,649.13,No,0
O0005165,C00463,2024-04-02,484.23,No,0
O0005166,C00463,2024-04-08,83.33,Yes,5
O0005167,C00463,2024-05-01,167.34,No,0
O0005168,C00463,2024-05-09,353.21,No,0
O0005169,C00463,2024-05-11,204.16,No,0
O0005170,C00463,2024-06-07,732.86,No,0
O0005171,C00464,2024-01-14,162.78,Yes,15
O0005172,C00464,2024-03-11,557.72,Yes,10
O0005173,C00464,2024-04-11,265.64,Yes,10
O0005174,C00464,2024-05-03,711.85,No,0
O0005175,C00465,2022-11-07,385.13,Yes,5
O0005176,C00465,2022-11-24,194.68,No,0
O0005177,C00465,2022-12-04,217.55,No,0
O0005178,C00465,2022-12-14,264.31,No,0
O0005179,C00465,2022-12-15,164.39,No,0
O0005180,C00465,2023-03-15,921.58,No,0
O0005181,C00465,2023-03-18,148.99,No,0
O0005182,C00465,2023-04-15,402.01,No,0
O0005183,C00465,2023-04-23,544.87,No,0
O0005184,C00465,2023-05-06,306.14,No,0
O0005185,C00465,2023-05-12,151.98,Yes,5
O0005186,C00465,2023-05-21,1067.98,No,0
O0005187,C00465,2023-05-31,318.62,Yes,25
O0005188,C00465,2023-06-08,99.27,No,0
O0005189,C00465,2023-06-27,794.51,No,0
O0005190,C00465,2023-07-12,355.79,No,0
O0005191,C00465,2023-08-01,98.05,No,0
O0005192,C00465,2023-08-23,230.59,Yes,5
O0005193,C00465,2023-10-06,1144.89,No,0
O0005194,C00465,2023-10-16,193.98,No,0
O0005195,C00465,2024-01-08,338.89,No,0
O0005196,C00465,2024-01-24,388.73,No,0
O0005197,C00465,2024-01-25,383.26,No,0
O0005198,C00465,2024-03-26,360.31,No,0
O0005199,C00466,2023-10-10,225.45,Yes,15
O0005200,C00466,2024-02-09,93.9,No,0
O0005201,C00466,2024-02-29,416.7,Yes,5
O0005202,C00466,2024-03-04,583.19,No,0
O0005203,C00466,2024-03-16,142.11,Yes,15
O0005204,C00466,2024-05-13,85.69,Yes,15
O0005205,C00466,2024-06-22,694.67,No,0
O0005206,C00466,2024-06-25,120.78,Yes,10
O0005207,C00467,2022-10-26,514.9,No,0
O0005208,C00468,2023-03-13,354.34,No,0
O0005209,C00469,2023-10-25,328.61,No,0
O0005210,C00470,2022-10-13,405.74,No,0
O0005211,C00470,2022-11-15,378.4,No,0
O0005212,C00470,2022-12-30,120.14,No,0
O0005213,C00470,2023-01-09,617.95,No,0
O0005214,C00470,2023-03-12,409.09,No,0
O0005215,C00470,2023-03-13,175.33,No,0
O0005216,C00470,2023-03-15,80.07,Yes,5
O0005217,C00470,2023-03-25,428.07,No,0
O0005218,C00470,2023-03-26,419.36,No,0
O0005219,C00470,2023-04-20,452.39,No,0
O0005220,C00470,2023-04-22,327.47,No,0
O0005221,C00470,2023-05-31,389.25,No,0
O0005222,C00470,2023-08-03,151.99,Yes,15
O0005223,C00471,2023-05-18,484.24,No,0
O0005224,C00471,2023-07-23,341.3,No,0
O0005225,C00471,2023-08-11,1360.14,Yes,20
O0005226,C00471,2023-08-18,89.47,No,0
O0005227,C00472,2024-05-08,798.97,Yes,10
O0005228,C00472,2024-05-29,596.25,No,0
O0005229,C00472,2024-06-21,253.3,No,0
O0005230,C00473,2023-04-11,969.87,No,0
O0005231,C00473,2023-04-16,294.25,No,0
O0005232,C00473,2023-04-19,603.57,No,0
O0005233,C00473,2023-04-25,75.03,No,0
O0005234,C00473,2023-05-24,503.94,No,0
O0005235,C00473,2023-06-13,121.52,Yes,15
O0005236,C00474,2023-08-25,1218.56,No,0
O0005237,C00475,2023-09-07,301.5,Yes,10
O0005238,C00475,2023-09-21,543.83,No,0
O0005239,C00475,2023-09-28,164.89,No,0
O0005240,C00475,2023-10-20,436.05,No,0
O0005241,C00475,2023-11-19,886.66,No,0
O0005242,C00475,2023-11-23,645.12,No,0
O0005243,C00475,2023-12-09,269.71,No,0
O0005244,C00475,2024-01-01,224.46,Yes,15
O0005245,C00475,2024-01-09,813.75,No,0
O0005246,C00475,2024-01-14,1611.75,No,0
O0005247,C00475,2024-02-12,102.56,Yes,10
O0005248,C00475,2024-02-14,702.45,No,0
O0005249,C00475,2024-02-23,792.46,No,0
O0005250,C00475,2024-03-12,308.96,No,0
O0005251,C00475,2024-03-20,555.8,No,0
O0005252,C00475,2024-04-11,180.04,No,0
O0005253,C00475,2024-04-19,329.46,No,0
O0005254,C00475,2024-05-09,624.18,Yes,10
O0005255,C00475,2024-06-03,500.67,No,0
O0005256,C00476,2022-11-11,69.44,Yes,10
O0005257,C00476,2022-11-13,596.35,Yes,5
O0005258,C00476,2022-12-21,299.91,No,0
O0005259,C00477,2022-04-03,409.79,No,0
O0005260,C00477,2022-04-27,745.34,No,0
O0005261,C00477,2022-05-10,401.9,Yes,5
O0005262,C00477,2022-05-12,349.06,No,0
O0005263,C00477,2022-10-12,143.88,No,0
O0005264,C00477,2022-10-13,247.24,No,0
O0005265,C00477,2022-11-04,208.0,Yes,20
O0005266,C00477,2023-01-31,243.03,No,0
O0005267,C00477,2023-02-27,519.26,Yes,15
O0005268,C00477,2023-03-26,765.8,No,0
O0005269,C00477,2023-04-02,767.58,No,0
O0005270,C00477,2023-04-21,370.86,Yes,10
O0005271,C00477,2023-06-28,295.03,No,0
O0005272,C00477,2023-08-08,420.16,Yes,20
O0005273,C00477,2023-11-06,174.19,No,0
O0005274,C00477,2023-12-16,708.14,No,0
O0005275,C00477,2024-01-17,146.33,No,0
O0005276,C00477,2024-02-26,191.52,No,0
O0005277,C00477,2024-03-04,443.54,No,0
O0005278,C00477,2024-03-16,427.14,Yes,10
O0005279,C00477,2024-05-13,149.01,Yes,15
O0005280,C00477,2024-05-30,1285.89,No,0
O0005281,C00478,2023-08-02,241.5,Yes,15
O0005282,C00478,2023-09-20,346.21,No,0
O0005283,C00478,2023-12-24,644.05,No,0
O0005284,C00478,2024-02-10,92.28,No,0
O0005285,C00479,2022-12-11,89.34,No,0
O0005286,C00479,2022-12-31,692.86,No,0
O0005287,C00479,2023-12-08,99.44,No,0
O0005288,C00479,2023-12-21,371.51,Yes,15
O0005289,C00479,2024-04-29,217.94,No,0
O0005290,C00480,2022-09-06,273.42,Yes,20
O0005291,C00480,2022-09-08,560.9,No,0
O0005292,C00480,2022-09-11,611.52,Yes,15
O0005293,C00480,2022-09-15,963.02,No,0
O0005294,C00480,2022-12-31,275.51,Yes,5
O0005295,C00480,2023-01-06,421.8,No,0
O0005296,C00480,2023-01-16,257.38,No,0
O0005297,C00480,2023-01-29,923.9,No,0
O0005298,C00480,2023-02-04,101.81,No,0
O0005299,C00480,2023-02-13,95.36,No,0
O0005300,C00480,2023-03-02,849.3,No,0
O0005301,C00480,2023-04-22,429.22,No,0
O0005302,C00480,2023-04-23,747.89,No,0
O0005303,C00480,2023-04-26,327.22,Yes,15
O0005304,C00480,2023-08-23,552.21,No,0
O0005305,C00480,2023-08-25,302.79,No,0
O0005306,C00480,2023-10-18,339.34,No,0
O0005307,C00480,2023-11-19,540.49,No,0
O0005308,C00480,2024-06-17,472.31,No,0
O0005309,C00481,2023-05-02,155.26,No,0
O0005310,C00482,2023-09-16,153.71,Yes,5
