customer_id,city,signup_date,age,channel
C01785,Chennai,2022-05-29,34,referral
C01786,Kolkata,2023-12-17,50,website
C01787,Chennai,2022-11-03,45,instagram
C01788,Hyderabad,2023-06-17,33,website
C01789,Mumbai,2022-03-01,50,instagram
C01790,Bangalore,2023-03-11,43,website
C01791,Mumbai,2022-01-21,22,website
C01792,Indore,2023-01-17,54,modern_trade
C01793,Bangalore,2022-09-02,25,referral
C01794,Chennai,2022-03-14,51,modern_trade
C01795,Mumbai,2023-03-25,41,instagram
C01796,Mumbai,2022-03-17,47,instagram
C01797,Indore,2023-11-29,36,website
C01798,Mumbai,2023-08-13,28,website
C01799,Mumbai,2023-01-25,28,website
C01800,Mumbai,2023-07-31,50,website
C01801,Ahmedabad,2022-12-08,44,instagram
C01802,Indore,2022-10-17,41,website
C01803,Delhi,2023-07-22,36,instagram
C01804,Delhi,2022-11-27,54,instagram
C01805,Delhi,2022-09-16,38,instagram
C01806,Indore,2023-03-02,41,website
C01807,Chennai,2023-12-03,34,website
C01808,Mumbai,2022-01-06,45,instagram
C01809,Mumbai,2022-01-06,28,website
C01810,Mumbai,2022-07-10,29,referral
C01811,Chennai,2022-05-28,44,modern_trade
C01812,Indore,2023-02-09,35,website
C01813,Delhi,2022-09-15,25,instagram
C01814,Mumbai,2023-12-31,42,distributor
C01815,Mumbai,2023-04-24,31,instagram
C01816,Ahmedabad,2022-03-31,43,website
C01817,Delhi,2022-01-10,51,referral
C01818,Indore,2022-03-28,51,instagram
C01819,Chennai,2024-02-01,37,website
C01820,Bangalore,2022-05-31,32,instagram
C01821,Delhi,2023-09-17,43,modern_trade
C01822,Mumbai,2022-01-30,50,instagram
C01823,Hyderabad,2022-05-08,46,referral
C01824,Indore,2022-03-19,35,website
C01825,Chennai,2023-02-25,35,instagram
C01826,Hyderabad,2022-02-24,23,referral
C01827,Mumbai,2023-04-25,34,modern_trade
C01828,Ahmedabad,2022-11-01,24,website
C01829,Pune,2023-06-30,51,referral
C01830,Delhi,2022-04-15,39,website
C01831,Ahmedabad,2022-06-21,42,distributor
C01832,Hyderabad,2023-05-14,40,instagram
C01833,Hyderabad,2022-01-22,37,website
C01834,Indore,2022-10-14,49,instagram
C01835,Pune,2023-01-26,25,modern_trade
C01836,Chennai,2023-09-09,36,website
C01837,Mumbai,2022-05-29,22,modern_trade
C01838,Delhi,2022-09-29,37,distributor
C01839,Jaipur,2024-02-27,41,instagram
C01840,Delhi,2022-10-26,54,instagram
C01841,Delhi,2022-06-21,38,instagram
C01842,Bangalore,2022-02-16,26,referral
C01843,Bangalore,2023-09-18,26,website
C01844,Hyderabad,2024-02-26,34,modern_trade
C01845,Jaipur,2024-03-26,51,referral
C01846,Delhi,2022-07-26,25,referral
C01847,Mumbai,2023-03-29,44,modern_trade
C01848,Mumbai,2023-01-30,42,instagram
C01849,Kolkata,2024-01-24,42,instagram
C01850,Chennai,2022-10-28,27,website
C01851,Delhi,2023-12-09,45,referral
C01852,Pune,2023-11-07,52,distributor
C01853,Kolkata,2022-06-25,40,referral
C01854,Kolkata,2024-02-22,33,modern_trade
C01855,Jaipur,2022-04-20,35,website
C01856,Delhi,2023-11-15,33,instagram
C01857,Indore,2022-07-21,36,instagram
C01858,Bangalore,2022-06-17,40,instagram
C01859,Kolkata,2023-09-06,49,instagram
C01860,Indore,2022-03-27,26,referral
C01861,Indore,2023-10-16,26,website
C01862,Chennai,2023-12-26,27,website
C01863,Mumbai,2022-02-20,44,website
C01864,Hyderabad,2022-04-22,24,instagram
C01865,Ahmedabad,2023-04-08,54,website
C01866,Jaipur,2023-03-18,42,referral
C01867,Mumbai,2022-09-28,41,distributor
C01868,Mumbai,2023-07-31,22,distributor
C01869,Mumbai,2022-12-10,38,modern_trade
C01870,Indore,2022-07-02,50,website
C01871,Pune,2023-05-18,29,instagram
C01872,Delhi,2022-01-10,47,instagram
C01873,Bangalore,2023-05-09,49,modern_trade
C01874,Kolkata,2022-08-22,47,referral
C01875,Indore,2022-10-25,34,referral
C01876,Hyderabad,2022-09-01,34,modern_trade
C01877,Hyderabad,2023-05-24,46,website
C01878,Bangalore,2022-12-17,44,instagram
C01879,Delhi,2022-09-24,43,instagram
C01880,Hyderabad,2023-09-22,42,instagram
C01881,Chennai,2023-10-18,51,website
C01882,Kolkata,2022-07-20,32,referral
C01883,Chennai,2022-08-27,25,distributor
C01884,Indore,2022-11-30,54,website
C01885,Mumbai,2023-02-19,33,instagram
C01886,Bangalore,2023-04-29,30,instagram
C01887,Mumbai,2023-03-13,53,website
C01888,Delhi,2022-09-03,32,distributor
C01889,Indore,2022-01-08,45,instagram
C01890,Ahmedabad,2022-06-01,28,modern_trade
C01891,Mumbai,2023-01-27,29,referral
C01892,Bangalore,2022-07-30,54,instagram
C01893,Pune,2023-01-02,46,distributor
C01894,Delhi,2023-11-01,22,instagram
C01895,Hyderabad,2023-07-24,24,website
C01896,Indore,2022-03-27,49,instagram
C01897,Hyderabad,2022-02-24,54,modern_trade
C01898,Mumbai,2023-12-14,22,modern_trade
C01899,Delhi,2023-09-26,48,modern_trade
C01900,Pune,2023-03-22,31,instagram
C01901,Hyderabad,2023-09-12,33,instagram
C01902,Mumbai,2022-10-31,31,website
C01903,Indore,2022-05-12,45,instagram
C01904,Mumbai,2023-02-25,49,website
C01905,Indore,2023-01-20,43,website
C01906,Delhi,2022-07-17,37,instagram
C01907,Ahmedabad,2022-02-16,34,website
C01908,Delhi,2024-01-10,44,modern_trade
C01909,Delhi,2024-01-27,35,distributor
C01910,Mumbai,2022-07-22,53,referral
C01911,Delhi,2022-09-18,24,referral
C01912,Kolkata,2023-11-21,48,instagram
C01913,Ahmedabad,2022-01-24,40,instagram
C01914,Delhi,2023-11-18,43,referral
C01915,Bangalore,2024-02-25,22,distributor
C01916,Indore,2022-12-06,26,instagram
C01917,Kolkata,2023-02-16,54,instagram
C01918,Hyderabad,2022-09-18,40,instagram
C01919,Bangalore,2022-10-13,27,instagram
C01920,Bangalore,2023-05-28,36,instagram
C01921,Chennai,2022-03-27,54,website
C01922,Mumbai,2023-03-06,45,referral
C01923,Hyderabad,2023-08-04,48,instagram
C01924,Delhi,2022-01-31,32,instagram
C01925,Pune,2023-12-11,44,website
C01926,Mumbai,2023-08-26,54,referral
C01927,Hyderabad,2023-03-16,50,instagram
C01928,Bangalore,2022-12-15,52,distributor
C01929,Chennai,2023-02-16,22,referral
C01930,Mumbai,2023-06-12,39,website
C01931,Hyderabad,2022-11-06,39,modern_trade
C01932,Hyderabad,2023-01-31,27,referral
C01933,Hyderabad,2024-02-27,22,modern_trade
C01934,Hyderabad,2022-12-04,51,distributor
C01935,Chennai,2023-11-05,25,instagram
C01936,Pune,2023-03-13,53,modern_trade
C01937,Delhi,2023-12-05,31,instagram
C01938,Pune,2023-10-25,26,instagram
C01939,Bangalore,2022-12-31,30,modern_trade
C01940,Mumbai,2022-04-23,26,distributor
C01941,Mumbai,2024-02-24,32,website
C01942,Delhi,2022-06-25,48,instagram
C01943,Pune,2022-05-29,25,website
C01944,Chennai,2022-06-27,31,website
C01945,Pune,2023-01-17,54,instagram
C01946,Bangalore,2022-08-11,29,distributor
C01947,Bangalore,2022-09-16,45,referral
C01948,Mumbai,2024-02-24,54,instagram
C01949,Delhi,2022-07-08,40,instagram
C01950,Bangalore,2022-11-02,23,referral
C01951,Mumbai,2023-01-13,32,website
C01952,Delhi,2023-08-25,38,instagram
C01953,Hyderabad,2022-12-09,24,modern_trade
C01954,Indore,2024-02-13,43,instagram
C01955,Ahmedabad,2022-06-05,42,referral
C01956,Jaipur,2023-12-13,46,website
C01957,Chennai,2022-02-24,23,instagram
C01958,Bangalore,2024-02-05,22,website
C01959,Chennai,2023-03-18,28,modern_trade
C01960,Pune,2023-11-16,41,website
C01961,Mumbai,2022-07-19,27,website
C01962,Bangalore,2023-02-07,42,modern_trade
C01963,Pune,2023-09-06,29,distributor
C01964,Bangalore,2024-03-07,25,instagram
C01965,Hyderabad,2023-10-25,37,website
C01966,Hyderabad,2023-09-15,24,instagram
C01967,Mumbai,2024-02-17,28,instagram
C01968,Delhi,2023-08-26,23,instagram
C01969,Delhi,2022-06-26,22,distributor
C01970,Mumbai,2023-03-25,22,website
C01971,Mumbai,2024-01-13,28,instagram
C01972,Pune,2023-06-25,45,instagram
C01973,Delhi,2022-10-28,26,distributor
C01974,Bangalore,2023-12-08,42,referral
C01975,Delhi,2022-11-03,49,referral
C01976,Jaipur,2024-01-21,39,modern_trade
C01977,Delhi,2022-09-24,45,website
C01978,Bangalore,2022-08-02,53,instagram
C01979,Kolkata,2023-08-17,54,referral
C01980,Kolkata,2023-10-02,31,distributor
C01981,Mumbai,2023-04-28,30,distributor
C01982,Pune,2022-09-19,54,instagram
C01983,Bangalore,2022-03-08,54,instagram
C01984,Bangalore,2023-07-28,28,instagram
C01985,Mumbai,2022-05-13,25,website
C01986,Mumbai,2023-10-11,49,website
C01987,Indore,2023-06-24,44,instagram
C01988,Bangalore,2023-05-27,53,modern_trade
C01989,Bangalore,2022-07-30,37,website
C01990,Indore,2023-12-18,31,website
C01991,Indore,2022-09-10,35,distributor
C01992,Mumbai,2022-02-07,45,referral
C01993,Hyderabad,2022-02-12,39,referral
C01994,Mumbai,2023-09-21,37,website
C01995,Indore,2023-02-09,46,modern_trade
C01996,Chennai,2023-12-03,29,instagram
C01997,Ahmedabad,2022-02-15,45,modern_trade
C01998,Mumbai,2023-03-30,41,instagram
C01999,Mumbai,2023-11-09,51,instagram
C02000,Delhi,2022-11-01,41,instagram
C02001,Delhi,2023-12-16,39,distributor
C02002,Delhi,2022-08-21,25,website
C02003,Jaipur,2022-09-02,27,instagram
C02004,Delhi,2023-12-22,24,distributor
C02005,Delhi,2024-01-30,39,website
C02006,Indore,2022-10-22,39,modern_trade
C02007,Bangalore,2023-01-18,44,instagram
C02008,Indore,2022-06-07,27,instagram
C02009,Mumbai,2023-02-09,47,website
C02010,Bangalore,2022-01-01,42,modern_trade
C02011,Mumbai,2022-08-05,45,website
C02012,Mumbai,2023-05-22,36,website
C02013,Jaipur,2024-01-31,48,modern_trade
C02014,Mumbai,2023-08-04,53,instagram
C02015,Hyderabad,2022-01-30,33,website
C02016,Bangalore,2023-09-19,26,referral
C02017,Delhi,2023-06-04,28,instagram
C02018,Kolkata,2022-10-02,43,instagram
C02019,Mumbai,2023-05-07,48,modern_trade
C02020,Chennai,2022-02-05,36,modern_trade
C02021,Ahmedabad,2022-11-07,47,instagram
C02022,Hyderabad,2022-02-13,44,instagram
C02023,Jaipur,2022-06-04,34,instagram
C02024,Mumbai,2022-03-18,47,distributor
C02025,Bangalore,2023-08-13,24,website
C02026,Delhi,2023-09-05,50,distributor
C02027,Indore,2023-03-14,23,modern_trade
C02028,Ahmedabad,2023-03-08,49,referral
C02029,Delhi,2023-06-26,44,instagram
C02030,Chennai,2022-02-08,27,referral
C02031,Mumbai,2022-08-27,32,instagram
C02032,Hyderabad,2022-01-13,38,instagram
C02033,Bangalore,2022-05-02,24,instagram
C02034,Ahmedabad,2022-05-24,43,website
C02035,Hyderabad,2023-11-15,50,website
C02036,Delhi,2023-03-31,50,referral
C02037,Mumbai,2023-01-03,26,website
C02038,Mumbai,2024-01-29,31,instagram
C02039,Delhi,2022-09-04,31,modern_trade
C02040,Delhi,2022-02-14,30,website
C02041,Kolkata,2024-02-04,42,instagram
C02042,Hyderabad,2023-01-10,34,website
C02043,Hyderabad,2022-10-18,31,website
C02044,Mumbai,2022-07-26,32,instagram
C02045,Kolkata,2023-06-03,25,instagram
C02046,Indore,2022-08-30,52,distributor
C02047,Mumbai,2023-09-14,54,instagram
C02048,Chennai,2022-04-24,29,website
C02049,Hyderabad,2024-03-29,53,modern_trade
C02050,Mumbai,2022-10-29,54,referral
C02051,Bangalore,2022-10-03,29,instagram
C02052,Bangalore,2022-04-06,35,modern_trade
C02053,Mumbai,2022-10-21,29,referral
C02054,Jaipur,2023-12-02,28,website
C02055,Kolkata,2022-12-26,34,website
C02056,Chennai,2022-10-15,42,modern_trade
C02057,Bangalore,2022-06-03,53,distributor
C02058,Bangalore,2023-07-24,32,modern_trade
C02059,Chennai,2023-02-27,35,website
C02060,Hyderabad,2022-02-19,32,modern_trade
C02061,Mumbai,2022-07-26,23,distributor
C02062,Bangalore,2023-07-18,38,distributor
C02063,Pune,2023-10-24,35,modern_trade
C02064,Bangalore,2023-07-19,46,instagram
C02065,Mumbai,2022-08-01,48,website
C02066,Pune,2022-03-07,29,instagram
C02067,Delhi,2022-08-20,38,referral
C02068,Delhi,2024-03-21,26,instagram
C02069,Mumbai,2023-10-25,33,distributor
C02070,Delhi,2023-12-18,39,referral
C02071,Indore,2022-11-16,47,website
C02072,Bangalore,2024-02-06,52,website
C02073,Delhi,2022-05-17,27,instagram
C02074,Kolkata,2023-10-09,36,website
C02075,Kolkata,2023-07-20,47,website
C02076,Kolkata,2022-03-06,33,modern_trade
C02077,Delhi,2023-05-29,35,instagram
C02078,Bangalore,2022-05-12,22,instagram
C02079,Ahmedabad,2022-11-30,38,website
C02080,Indore,2022-02-01,54,instagram
C02081,Mumbai,2023-05-13,50,instagram
C02082,Mumbai,2022-08-31,52,instagram
C02083,Bangalore,2022-07-11,29,website
C02084,Jaipur,2022-05-22,51,instagram
C02085,Hyderabad,2023-10-22,34,website
C02086,Bangalore,2023-08-24,37,distributor
C02087,Mumbai,2023-07-15,23,modern_trade
C02088,Chennai,2023-10-10,39,referral
C02089,Pune,2022-07-10,40,referral
C02090,Bangalore,2022-05-29,34,instagram
C02091,Indore,2023-08-22,25,instagram
C02092,Ahmedabad,2023-02-20,40,instagram
C02093,Delhi,2023-06-04,46,referral
C02094,Hyderabad,2024-01-05,52,website
C02095,Delhi,2022-01-16,25,distributor
C02096,Pune,2024-03-18,28,distributor
C02097,Hyderabad,2022-04-16,37,instagram
C02098,Chennai,2022-10-10,26,website
C02099,Pune,2022-04-14,44,instagram
C02100,Bangalore,2022-12-27,53,website
C02101,Jaipur,2023-10-20,45,instagram
C02102,Hyderabad,2022-02-04,46,distributor
C02103,Mumbai,2022-04-23,49,modern_trade
C02104,Chennai,2022-11-04,40,instagram
C02105,Pune,2022-02-22,28,modern_trade
C02106,Delhi,2022-03-22,38,website
C02107,Kolkata,2023-09-08,23,referral
C02108,Jaipur,2023-01-04,37,website
C02109,Delhi,2022-08-30,39,website
C02110,Ahmedabad,2022-01-31,22,modern_trade
C02111,Mumbai,2023-12-05,24,modern_trade
C02112,Delhi,2022-12-27,42,website
C02113,Mumbai,2022-08-21,51,modern_trade
C02114,Kolkata,2023-09-02,32,distributor
C02115,Chennai,2022-02-03,43,referral
C02116,Mumbai,2022-08-31,46,instagram
C02117,Bangalore,2022-02-28,24,website
C02118,Hyderabad,2024-02-10,51,distributor
C02119,Mumbai,2023-06-13,45,instagram
C02120,Kolkata,2022-03-19,44,referral
C02121,Pune,2023-12-19,29,instagram
C02122,Bangalore,2022-10-29,25,modern_trade
C02123,Ahmedabad,2023-11-09,52,distributor
C02124,Bangalore,2024-03-13,50,referral
C02125,Ahmedabad,2022-04-22,34,referral
C02126,Chennai,2023-02-17,30,distributor
C02127,Chennai,2022-11-13,42,instagram
C02128,Mumbai,2022-05-25,24,modern_trade
C02129,Kolkata,2023-10-30,46,referral
C02130,Bangalore,2023-11-21,46,website
C02131,Mumbai,2023-10-10,33,website
C02132,Mumbai,2022-01-18,50,website
C02133,Hyderabad,2022-12-17,32,distributor
C02134,Hyderabad,2022-06-04,32,distributor
C02135,Indore,2024-02-23,47,modern_trade
C02136,Kolkata,2023-05-21,35,instagram
C02137,Mumbai,2024-02-17,37,referral
C02138,Indore,2022-12-26,31,referral
C02139,Mumbai,2022-11-28,52,distributor
C02140,Kolkata,2023-06-12,52,website
C02141,Pune,2022-01-12,31,distributor
C02142,Hyderabad,2022-03-16,47,distributor
C02143,Indore,2022-07-31,41,website
C02144,Delhi,2023-11-22,30,modern_trade
C02145,Bangalore,2023-10-03,36,distributor
C02146,Pune,2022-10-10,30,modern_trade
C02147,Bangalore,2022-07-14,28,website
C02148,Delhi,2024-02-19,47,modern_trade
C02149,Bangalore,2022-01-30,45,instagram
C02150,Pune,2022-01-09,33,website
C02151,Delhi,2022-11-05,41,instagram
C02152,Mumbai,2023-03-21,35,instagram
C02153,Indore,2022-11-06,43,modern_trade
C02154,Pune,2023-11-08,37,website
C02155,Mumbai,2023-12-06,50,instagram
C02156,Delhi,2023-03-02,53,referral
C02157,Mumbai,2024-03-27,40,distributor
C02158,Delhi,2024-02-11,53,modern_trade
C02159,Bangalore,2023-12-05,41,instagram
C02160,Indore,2023-08-14,41,distributor
C02161,Chennai,2023-11-22,29,referral
C02162,Chennai,2022-04-01,34,website
C02163,Delhi,2023-04-01,27,website
C02164,Kolkata,2023-03-20,37,distributor
C02165,Bangalore,2023-12-28,26,modern_trade
C02166,Ahmedabad,2022-03-20,27,instagram
C02167,Chennai,2023-04-20,54,website
C02168,Mumbai,2022-04-13,36,referral
C02169,Chennai,2023-09-15,36,website
C02170,Delhi,2023-04-01,35,website
C02171,Chennai,2022-11-10,26,referral
C02172,Mumbai,2022-09-04,47,referral
C02173,Mumbai,2022-08-22,38,instagram
C02174,Kolkata,2023-08-17,37,website
C02175,Delhi,2023-10-06,44,modern_trade
C02176,Pune,2022-08-23,34,referral
C02177,Delhi,2024-02-29,54,distributor
C02178,Chennai,2023-01-22,50,instagram
C02179,Chennai,2023-09-03,48,website
C02180,Bangalore,2022-02-07,36,website
C02181,Delhi,2022-06-10,30,instagram
C02182,Delhi,2023-04-07,47,instagram
C02183,Mumbai,2023-03-25,24,distributor
C02184,Delhi,2022-04-27,26,website
C02185,Chennai,2022-08-29,41,referral
C02186,Jaipur,2022-01-26,41,referral
C02187,Kolkata,2023-10-10,26,modern_trade
C02188,Indore,2023-07-16,31,referral
C02189,Pune,2024-03-16,37,modern_trade
C02190,Chennai,2022-10-25,46,referral
C02191,Delhi,2024-03-15,46,website
C02192,Jaipur,2022-06-03,51,instagram
C02193,Chennai,2024-01-02,35,modern_trade
C02194,Hyderabad,2023-10-14,43,website
C02195,Mumbai,2023-04-13,49,website
C02196,Bangalore,2022-02-18,51,instagram
C02197,Bangalore,2023-10-16,40,referral
C02198,Kolkata,2022-02-15,41,instagram
C02199,Hyderabad,2023-11-06,43,referral
C02200,Bangalore,2022-10-12,36,modern_trade
C02201,Ahmedabad,2024-02-19,32,modern_trade
C02202,Mumbai,2023-09-20,45,instagram
C02203,Bangalore,2022-03-23,27,distributor
C02204,Mumbai,2022-02-13,38,distributor
C02205,Indore,2023-12-07,49,website
C02206,Jaipur,2024-02-09,52,website
C02207,Delhi,2022-09-30,30,distributor
C02208,Kolkata,2023-01-29,31,website
C02209,Delhi,2024-02-25,42,website
C02210,Jaipur,2024-02-29,52,website
C02211,Indore,2023-08-18,50,instagram
C02212,Pune,2022-02-27,32,modern_trade
C02213,Mumbai,2023-07-19,54,website
C02214,Ahmedabad,2022-01-01,22,website
C02215,Indore,2022-08-04,42,instagram
C02216,Delhi,2022-11-13,44,referral
C02217,Pune,2022-08-16,30,referral
C02218,Delhi,2023-04-18,22,referral
C02219,Kolkata,2023-04-29,42,modern_trade
C02220,Mumbai,2024-02-05,43,instagram
C02221,Chennai,2023-11-02,25,instagram
C02222,Hyderabad,2022-10-14,22,website
C02223,Mumbai,2023-05-26,31,website
C02224,Delhi,2023-08-01,36,instagram
C02225,Mumbai,2024-03-31,50,instagram
C02226,Bangalore,2023-04-03,26,distributor
C02227,Delhi,2022-04-05,50,instagram
C02228,Hyderabad,2023-05-08,48,modern_trade
C02229,Delhi,2024-02-04,46,referral
C02230,Delhi,2022-05-30,37,website
C02231,Indore,2022-01-23,37,instagram
C02232,Mumbai,2024-01-26,46,modern_trade
C02233,Jaipur,2022-08-03,22,instagram
C02234,Kolkata,2023-02-03,26,referral
C02235,Chennai,2023-02-14,41,instagram
C02236,Hyderabad,2022-05-11,26,modern_trade
C02237,Kolkata,2022-05-28,50,modern_trade
C02238,Mumbai,2023-01-16,39,referral
C02239,Mumbai,2022-04-19,23,referral
C02240,Delhi,2023-07-06,37,modern_trade
C02241,Pune,2022-05-01,50,modern_trade
C02242,Mumbai,2022-10-22,54,website
C02243,Hyderabad,2022-04-30,37,distributor
C02244,Ahmedabad,2023-04-01,38,referral
C02245,Kolkata,2023-06-14,25,instagram
C02246,Hyderabad,2022-06-18,25,instagram
C02247,Mumbai,2023-12-11,46,website
C02248,Pune,2022-05-23,54,referral
C02249,Hyderabad,2022-02-06,35,instagram
C02250,Mumbai,2023-11-29,45,instagram
C02251,Mumbai,2022-09-18,32,website
C02252,Jaipur,2022-08-19,46,instagram
C02253,Chennai,2022-09-11,49,instagram
C02254,Pune,2022-11-25,28,distributor
C02255,Kolkata,2022-10-24,31,referral
C02256,Hyderabad,2022-01-10,52,instagram
C02257,Bangalore,2023-03-22,40,website
C02258,Bangalore,2022-08-18,39,modern_trade
C02259,Delhi,2023-06-20,27,website
C02260,Bangalore,2022-03-19,49,instagram
C02261,Indore,2023-03-01,28,modern_trade
C02262,Hyderabad,2022-07-12,33,website
C02263,Kolkata,2023-02-05,46,referral
C02264,Bangalore,2022-04-19,38,website
C02265,Hyderabad,2024-03-02,54,website
C02266,Chennai,2022-09-20,44,website
C02267,Hyderabad,2022-11-25,30,distributor
C02268,Chennai,2022-12-29,27,website
C02269,Delhi,2023-01-13,23,modern_trade
C02270,Bangalore,2024-02-19,30,website
C02271,Mumbai,2022-12-07,24,referral
C02272,Bangalore,2022-09-16,37,website
C02273,Bangalore,2022-12-01,46,instagram
C02274,Chennai,2022-03-26,45,instagram
C02275,Ahmedabad,2023-06-06,50,modern_trade
C02276,Hyderabad,2024-03-11,47,website
C02277,Indore,2024-03-24,44,instagram
C02278,Bangalore,2023-07-25,25,referral
C02279,Chennai,2022-11-04,35,instagram
C02280,Mumbai,2022-09-19,28,modern_trade
C02281,Delhi,2024-03-07,29,instagram
C02282,Delhi,2023-09-23,40,website
C02283,Bangalore,2023-11-11,23,website
C02284,Mumbai,2023-12-02,22,referral
C02285,Mumbai,2023-03-28,34,instagram
C02286,Delhi,2022-09-08,45,referral
C02287,Ahmedabad,2022-11-20,53,modern_trade
C02288,Delhi,2022-08-17,51,modern_trade
C02289,Bangalore,2023-12-03,27,website
C02290,Mumbai,2023-09-28,54,website
