order_id,product_id,quantity,price,line_total
O0005442,P010,1,99,99
O0005443,P019,1,169,169
O0005443,P024,1,139,139
O0005443,P013,1,139,139
O0005444,P024,1,139,139
O0005445,P005,1,119,119
O0005445,P015,1,79,79
O0005445,P006,3,349,1047
O0005445,P006,2,349,698
O0005446,P015,1,79,79
O0005447,P008,1,99,99
O0005447,P005,1,119,119
O0005447,P004,2,99,198
O0005448,P012,1,109,109
O0005448,P014,2,129,258
O0005448,P007,1,129,129
O0005448,P006,1,349,349
O0005449,P002,1,159,159
O0005449,P001,1,89,89
O0005450,P003,1,99,99
O0005450,P018,1,159,159
O0005450,P024,1,139,139
O0005450,P021,1,149,149
O0005451,P003,1,99,99
O0005451,P011,3,89,267
O0005451,P017,1,149,149
O0005452,P024,1,139,139
O0005453,P006,3,349,1047
O0005454,P002,2,159,318
O0005454,P011,2,89,178
O0005454,P020,1,179,179
O0005455,P012,2,109,218
O0005455,P010,1,99,99
O0005456,P012,1,109,109
O0005456,P004,1,99,99
O0005456,P006,1,349,349
O0005457,P017,2,149,298
O0005457,P004,3,99,297
O0005457,P007,1,129,129
O0005458,P024,1,139,139
O0005458,P001,2,89,178
O0005458,P007,1,129,129
O0005459,P024,2,139,278
O0005459,P021,1,149,149
O0005459,P019,1,169,169
O0005459,P007,1,129,129
O0005459,P023,1,159,159
O0005460,P024,2,139,278
O0005460,P006,1,349,349
O0005461,P004,1,99,99
O0005461,P006,1,349,349
O0005461,P010,1,99,99
O0005461,P007,3,129,387
O0005462,P009,2,79,158
O0005463,P004,1,99,99
O0005463,P009,1,79,79
O0005463,P023,1,159,159
O0005463,P018,1,159,159
O0005463,P004,2,99,198
O0005464,P004,1,99,99
O0005464,P005,1,119,119
O0005465,P008,1,99,99
O0005465,P005,2,119,238
O0005465,P011,1,89,89
O0005466,P004,1,99,99
O0005467,P004,1,99,99
O0005467,P024,3,139,417
O0005467,P016,1,89,89
O0005467,P020,1,179,179
O0005468,P014,1,129,129
O0005468,P016,1,89,89
O0005468,P014,1,129,129
O0005468,P006,1,349,349
O0005468,P012,1,109,109
O0005469,P012,1,109,109
O0005469,P023,2,159,318
O0005470,P010,1,99,99
O0005470,P005,1,119,119
O0005470,P019,1,169,169
O0005470,P001,1,89,89
O0005470,P002,2,159,318
O0005471,P014,1,129,129
O0005471,P019,2,169,338
O0005472,P002,1,159,159
O0005473,P007,3,129,387
O0005473,P009,1,79,79
O0005474,P020,3,179,537
O0005474,P008,1,99,99
O0005475,P009,1,79,79
O0005475,P009,1,79,79
O0005476,P014,2,129,258
O0005476,P012,3,109,327
O0005477,P007,1,129,129
O0005477,P006,2,349,698
O0005478,P018,1,159,159
O0005479,P018,2,159,318
O0005480,P022,2,149,298
O0005481,P007,1,129,129
O0005481,P005,1,119,119
O0005481,P022,3,149,447
O0005481,P017,1,149,149
O0005482,P001,3,89,267
O0005482,P020,1,179,179
O0005483,P003,1,99,99
O0005484,P005,1,119,119
O0005484,P002,1,159,159
O0005484,P012,1,109,109
O0005485,P009,1,79,79
O0005485,P010,2,99,198
O0005485,P006,1,349,349
O0005486,P010,1,99,99
O0005486,P002,1,159,159
O0005487,P008,1,99,99
O0005488,P017,1,149,149
O0005488,P012,1,109,109
O0005488,P012,1,109,109
O0005489,P011,1,89,89
O0005489,P006,1,349,349
O0005490,P012,1,109,109
O0005491,P020,1,179,179
O0005491,P018,1,159,159
O0005491,P024,1,139,139
O0005492,P007,1,129,129
O0005492,P012,1,109,109
O0005493,P011,1,89,89
O0005493,P017,2,149,298
O0005493,P008,1,99,99
O0005493,P005,1,119,119
O0005494,P015,1,79,79
O0005494,P001,1,89,89
O0005495,P024,1,139,139
O0005495,P017,2,149,298
O0005496,P007,1,129,129
O0005497,P021,1,149,149
O0005497,P023,2,159,318
O0005498,P021,1,149,149
O0005499,P007,1,129,129
O0005499,P015,1,79,79
O0005499,P002,1,159,159
O0005499,P014,2,129,258
O0005500,P004,1,99,99
O0005501,P012,2,109,218
O0005501,P006,2,349,698
O0005501,P021,2,149,298
O0005502,P003,1,99,99
O0005502,P008,2,99,198
O0005502,P006,1,349,349
O0005503,P023,2,159,318
O0005503,P014,1,129,129
O0005504,P001,1,89,89
O0005504,P008,1,99,99
O0005505,P011,2,89,178
O0005505,P021,1,149,149
O0005506,P003,1,99,99
O0005506,P002,1,159,159
O0005506,P020,2,179,358
O0005507,P024,1,139,139
O0005508,P011,1,89,89
O0005509,P006,1,349,349
O0005510,P022,3,149,447
O0005510,P004,1,99,99
O0005510,P005,3,119,357
O0005510,P009,1,79,79
O0005511,P005,1,119,119
O0005512,P002,1,159,159
O0005513,P002,3,159,477
O0005513,P020,3,179,537
O0005513,P018,1,159,159
O0005513,P014,1,129,129
O0005514,P018,1,159,159
O0005514,P003,3,99,297
O0005515,P006,2,349,698
O0005515,P009,2,79,158
O0005515,P006,1,349,349
O0005515,P006,1,349,349
O0005516,P004,1,99,99
O0005517,P005,2,119,238
O0005517,P004,2,99,198
O0005518,P023,1,159,159
O0005518,P006,3,349,1047
O0005518,P012,2,109,218
O0005519,P004,1,99,99
O0005519,P004,2,99,198
O0005519,P006,3,349,1047
O0005520,P020,1,179,179
O0005520,P014,1,129,129
O0005520,P002,1,159,159
O0005521,P005,2,119,238
O0005522,P007,1,129,129
O0005523,P003,1,99,99
O0005524,P021,1,149,149
O0005524,P008,1,99,99
O0005524,P008,1,99,99
O0005525,P011,3,89,267
O0005525,P001,1,89,89
O0005525,P008,2,99,198
O0005525,P021,2,149,298
O0005526,P002,1,159,159
O0005526,P023,1,159,159
O0005527,P003,1,99,99
O0005528,P006,2,349,698
O0005529,P014,3,129,387
O0005530,P010,1,99,99
O0005530,P021,1,149,149
O0005530,P022,3,149,447
O0005531,P019,1,169,169
O0005532,P022,1,149,149
O0005532,P010,2,99,198
O0005532,P006,1,349,349
O0005533,P003,3,99,297
O0005534,P008,1,99,99
O0005535,P017,1,149,149
O0005535,P002,1,159,159
O0005535,P015,1,79,79
O0005535,P014,2,129,258
O0005536,P008,1,99,99
O0005536,P009,2,79,158
O0005537,P024,1,139,139
O0005538,P002,2,159,318
O0005538,P009,3,79,237
O0005538,P005,1,119,119
O0005538,P001,1,89,89
O0005539,P011,2,89,178
O0005539,P021,1,149,149
O0005540,P004,1,99,99
O0005541,P008,1,99,99
O0005541,P008,2,99,198
O0005541,P017,3,149,447
O0005542,P005,1,119,119
O0005542,P003,1,99,99
O0005542,P013,1,139,139
O0005542,P024,1,139,139
O0005542,P015,3,79,237
O0005543,P004,1,99,99
O0005543,P019,1,169,169
O0005543,P006,1,349,349
O0005543,P020,1,179,179
O0005543,P023,1,159,159
O0005544,P011,2,89,178
O0005545,P004,1,99,99
O0005545,P024,2,139,278
O0005545,P004,3,99,297
O0005546,P008,1,99,99
O0005547,P017,1,149,149
O0005547,P007,1,129,129
O0005548,P014,3,129,387
O0005548,P012,2,109,218
O0005549,P012,1,109,109
O0005550,P022,1,149,149
O0005550,P001,1,89,89
O0005550,P005,1,119,119
O0005550,P001,3,89,267
O0005551,P003,1,99,99
O0005551,P011,2,89,178
O0005551,P011,1,89,89
O0005552,P013,3,139,417
O0005553,P016,1,89,89
O0005554,P010,2,99,198
O0005555,P003,3,99,297
O0005555,P021,2,149,298
O0005555,P002,1,159,159
O0005556,P014,1,129,129
O0005557,P001,3,89,267
O0005558,P006,1,349,349
O0005559,P017,1,149,149
O0005560,P020,2,179,358
O0005561,P024,3,139,417
O0005562,P003,2,99,198
O0005562,P006,2,349,698
O0005563,P008,1,99,99
O0005563,P007,3,129,387
O0005563,P017,2,149,298
O0005564,P016,3,89,267
O0005565,P009,2,79,158
O0005565,P013,1,139,139
O0005565,P001,2,89,178
O0005566,P005,1,119,119
O0005566,P014,1,129,129
O0005566,P011,1,89,89
O0005566,P015,2,79,158
O0005567,P007,1,129,129
O0005567,P024,2,139,278
O0005567,P003,3,99,297
O0005568,P003,2,99,198
O0005568,P004,3,99,297
O0005568,P018,2,159,318
O0005569,P011,2,89,178
O0005569,P001,2,89,178
O0005570,P015,1,79,79
O0005570,P001,1,89,89
O0005570,P006,3,349,1047
O0005571,P014,1,129,129
O0005572,P015,1,79,79
O0005572,P013,1,139,139
O0005572,P006,1,349,349
O0005572,P003,1,99,99
O0005572,P012,1,109,109
O0005573,P018,1,159,159
O0005574,P015,1,79,79
O0005575,P001,1,89,89
O0005575,P023,2,159,318
O0005575,P003,1,99,99
O0005576,P003,1,99,99
O0005576,P009,2,79,158
O0005576,P023,2,159,318
O0005576,P024,2,139,278
O0005577,P014,1,129,129
O0005577,P005,1,119,119
O0005578,P020,1,179,179
O0005578,P019,1,169,169
O0005578,P004,1,99,99
O0005579,P007,1,129,129
O0005579,P021,1,149,149
O0005579,P002,2,159,318
O0005579,P024,2,139,278
O0005580,P016,1,89,89
O0005581,P001,1,89,89
O0005582,P019,1,169,169
O0005583,P005,1,119,119
O0005583,P011,1,89,89
O0005584,P012,3,109,327
O0005585,P012,2,109,218
O0005585,P008,1,99,99
O0005585,P008,1,99,99
O0005586,P006,2,349,698
O0005587,P006,1,349,349
O0005588,P005,1,119,119
O0005589,P004,1,99,99
O0005589,P005,2,119,238
O0005589,P007,1,129,129
O0005590,P008,3,99,297
O0005590,P007,1,129,129
O0005590,P021,1,149,149
O0005591,P002,1,159,159
O0005591,P005,2,119,238
O0005591,P007,2,129,258
O0005592,P002,2,159,318
O0005592,P024,2,139,278
O0005593,P004,2,99,198
O0005594,P014,1,129,129
O0005594,P002,2,159,318
O0005594,P007,1,129,129
O0005594,P023,1,159,159
O0005595,P003,1,99,99
O0005595,P014,3,129,387
O0005595,P015,2,79,158
O0005596,P016,3,89,267
O0005596,P023,1,159,159
O0005597,P002,1,159,159
O0005597,P005,1,119,119
O0005597,P007,2,129,258
O0005598,P005,2,119,238
O0005598,P008,2,99,198
O0005598,P018,3,159,477
O0005598,P009,1,79,79
O0005599,P002,1,159,159
O0005599,P019,1,169,169
O0005599,P013,1,139,139
O0005600,P002,3,159,477
O0005600,P023,3,159,477
O0005601,P003,2,99,198
O0005602,P023,3,159,477
O0005603,P024,1,139,139
O0005604,P001,1,89,89
O0005604,P003,1,99,99
O0005605,P007,1,129,129
O0005605,P007,2,129,258
O0005606,P023,1,159,159
O0005606,P007,3,129,387
O0005606,P003,2,99,198
O0005607,P009,1,79,79
O0005607,P002,1,159,159
O0005607,P016,1,89,89
O0005608,P006,1,349,349
O0005608,P023,2,159,318
O0005609,P002,1,159,159
O0005609,P014,1,129,129
O0005610,P024,1,139,139
O0005610,P001,3,89,267
O0005610,P006,1,349,349
O0005611,P005,2,119,238
O0005611,P014,1,129,129
O0005611,P015,1,79,79
O0005611,P018,1,159,159
O0005612,P016,2,89,178
O0005612,P012,2,109,218
O0005612,P002,1,159,159
O0005613,P020,1,179,179
O0005614,P012,3,109,327
O0005614,P005,2,119,238
O0005615,P020,2,179,358
O0005615,P021,1,149,149
O0005615,P010,2,99,198
O0005616,P004,1,99,99
O0005616,P010,2,99,198
O0005617,P013,2,139,278
O0005617,P019,1,169,169
O0005617,P011,1,89,89
O0005617,P009,1,79,79
O0005618,P002,1,159,159
O0005618,P010,1,99,99
O0005618,P023,3,159,477
O0005619,P012,1,109,109
O0005619,P015,2,79,158
O0005619,P011,1,89,89
O0005620,P002,1,159,159
O0005620,P002,2,159,318
O0005621,P018,2,159,318
O0005621,P009,1,79,79
O0005621,P008,1,99,99
O0005621,P010,1,99,99
O0005622,P001,2,89,178
O0005623,P017,2,149,298
O0005624,P021,2,149,298
O0005624,P018,1,159,159
O0005625,P016,2,89,178
O0005626,P006,1,349,349
O0005627,P001,1,89,89
O0005627,P007,1,129,129
O0005627,P009,1,79,79
O0005627,P023,1,159,159
O0005627,P016,1,89,89
O0005628,P013,1,139,139
O0005628,P009,3,79,237
O0005629,P013,1,139,139
O0005630,P010,2,99,198
O0005631,P021,2,149,298
O0005632,P005,1,119,119
O0005633,P006,2,349,698
O0005633,P009,2,79,158
O0005634,P009,1,79,79
O0005634,P014,1,129,129
O0005634,P007,1,129,129
O0005634,P005,1,119,119
O0005635,P022,2,149,298
O0005636,P007,1,129,129
O0005637,P010,1,99,99
O0005637,P005,1,119,119
O0005638,P015,1,79,79
O0005638,P015,1,79,79
O0005638,P018,1,159,159
O0005639,P001,1,89,89
O0005639,P011,1,89,89
O0005639,P001,1,89,89
O0005640,P011,3,89,267
O0005640,P017,1,149,149
O0005641,P004,1,99,99
O0005642,P013,1,139,139
O0005642,P014,1,129,129
O0005642,P019,1,169,169
O0005643,P005,2,119,238
O0005643,P001,1,89,89
O0005644,P008,2,99,198
O0005644,P006,1,349,349
O0005645,P005,1,119,119
O0005645,P004,1,99,99
O0005646,P023,1,159,159
O0005647,P018,3,159,477
O0005648,P022,1,149,149
O0005649,P004,2,99,198
O0005649,P020,1,179,179
O0005650,P007,1,129,129
O0005651,P008,2,99,198
O0005651,P007,1,129,129
O0005652,P010,2,99,198
O0005653,P005,2,119,238
O0005654,P007,1,129,129
O0005655,P009,1,79,79
O0005655,P017,1,149,149
O0005656,P006,3,349,1047
O0005656,P002,1,159,159
O0005657,P009,2,79,158
O0005657,P007,3,129,387
O0005657,P004,1,99,99
O0005657,P020,1,179,179
O0005658,P001,1,89,89
O0005659,P001,1,89,89
O0005659,P010,1,99,99
O0005659,P013,1,139,139
O0005660,P011,1,89,89
O0005660,P013,1,139,139
O0005660,P001,2,89,178
O0005660,P024,2,139,278
O0005660,P004,1,99,99
O0005661,P008,1,99,99
O0005661,P008,2,99,198
O0005662,P005,2,119,238
O0005663,P007,2,129,258
O0005663,P015,1,79,79
O0005663,P018,1,159,159
O0005664,P008,1,99,99
O0005664,P012,1,109,109
O0005665,P004,1,99,99
O0005665,P005,1,119,119
O0005666,P015,1,79,79
O0005667,P020,2,179,358
O0005667,P007,2,129,258
O0005668,P013,3,139,417
O0005668,P005,2,119,238
O0005669,P001,2,89,178
O0005670,P007,3,129,387
O0005671,P002,1,159,159
O0005671,P013,1,139,139
O0005671,P013,1,139,139
O0005672,P004,3,99,297
O0005672,P005,1,119,119
O0005672,P001,1,89,89
O0005672,P004,1,99,99
O0005673,P006,1,349,349
O0005673,P011,1,89,89
O0005673,P006,1,349,349
O0005673,P006,1,349,349
O0005674,P007,1,129,129
O0005674,P015,1,79,79
O0005674,P002,2,159,318
O0005674,P019,1,169,169
O0005674,P008,1,99,99
O0005675,P001,2,89,178
O0005676,P001,1,89,89
O0005676,P022,1,149,149
O0005677,P018,1,159,159
O0005677,P003,1,99,99
O0005677,P021,1,149,149
O0005678,P007,1,129,129
O0005678,P020,1,179,179
O0005679,P022,1,149,149
O0005680,P001,1,89,89
O0005680,P008,2,99,198
O0005680,P005,1,119,119
O0005681,P007,1,129,129
O0005681,P004,1,99,99
O0005682,P002,2,159,318
O0005683,P017,3,149,447
O0005683,P007,2,129,258
O0005683,P018,2,159,318
O0005684,P008,3,99,297
O0005684,P013,1,139,139
O0005685,P010,2,99,198
O0005685,P010,1,99,99
O0005686,P005,1,119,119
O0005687,P014,1,129,129
O0005688,P006,1,349,349
O0005688,P012,1,109,109
O0005688,P007,2,129,258
O0005689,P007,3,129,387
O0005690,P006,1,349,349
O0005690,P001,1,89,89
O0005690,P015,2,79,158
O0005691,P006,2,349,698
O0005692,P019,1,169,169
O0005692,P010,1,99,99
O0005692,P013,1,139,139
O0005692,P004,1,99,99
O0005692,P023,1,159,159
O0005693,P006,1,349,349
O0005693,P008,1,99,99
O0005693,P004,1,99,99
O0005693,P005,1,119,119
O0005694,P024,3,139,417
O0005694,P004,1,99,99
O0005695,P007,2,129,258
O0005696,P005,2,119,238
O0005696,P004,3,99,297
O0005696,P013,1,139,139
O0005697,P011,1,89,89
O0005698,P009,1,79,79
O0005699,P006,1,349,349
O0005700,P001,1,89,89
O0005700,P017,3,149,447
O0005701,P018,1,159,159
O0005701,P023,2,159,318
O0005701,P004,1,99,99
O0005702,P001,1,89,89
O0005702,P015,1,79,79
O0005702,P014,2,129,258
O0005703,P020,1,179,179
O0005703,P012,1,109,109
O0005703,P012,1,109,109
O0005704,P002,1,159,159
O0005704,P015,2,79,158
O0005704,P010,1,99,99
O0005704,P013,1,139,139
O0005705,P003,3,99,297
O0005706,P011,1,89,89
O0005706,P010,2,99,198
O0005706,P013,2,139,278
O0005707,P001,1,89,89
O0005708,P011,2,89,178
O0005708,P013,1,139,139
O0005709,P006,1,349,349
O0005709,P013,1,139,139
O0005709,P005,1,119,119
O0005710,P002,2,159,318
O0005711,P017,1,149,149
O0005712,P012,2,109,218
O0005712,P015,1,79,79
O0005713,P015,2,79,158
O0005713,P002,3,159,477
O0005713,P001,1,89,89
O0005714,P017,2,149,298
O0005714,P013,2,139,278
O0005714,P020,1,179,179
O0005714,P001,2,89,178
O0005715,P015,1,79,79
O0005715,P002,1,159,159
O0005716,P016,1,89,89
O0005717,P013,3,139,417
O0005717,P007,1,129,129
O0005717,P010,1,99,99
O0005717,P013,1,139,139
O0005718,P015,1,79,79
O0005719,P003,2,99,198
O0005720,P007,1,129,129
O0005720,P024,1,139,139
O0005721,P006,1,349,349
O0005722,P007,3,129,387
O0005722,P024,3,139,417
O0005722,P016,1,89,89
O0005723,P017,2,149,298
O0005724,P006,1,349,349
O0005724,P004,1,99,99
O0005724,P018,3,159,477
O0005724,P005,1,119,119
O0005725,P005,2,119,238
O0005726,P024,2,139,278
O0005727,P001,2,89,178
O0005728,P010,1,99,99
O0005728,P002,2,159,318
O0005728,P007,1,129,129
O0005728,P008,3,99,297
O0005729,P003,1,99,99
O0005729,P006,2,349,698
O0005730,P003,1,99,99
O0005730,P001,2,89,178
O0005730,P013,1,139,139
O0005731,P008,1,99,99
O0005732,P016,1,89,89
O0005733,P007,2,129,258
O0005734,P002,1,159,159
O0005734,P002,2,159,318
O0005734,P021,1,149,149
O0005735,P017,2,149,298
O0005735,P004,1,99,99
O0005735,P015,1,79,79
O0005735,P002,1,159,159
O0005736,P003,2,99,198
O0005737,P003,1,99,99
O0005737,P008,1,99,99
O0005737,P013,1,139,139
O0005738,P024,1,139,139
O0005738,P011,1,89,89
O0005739,P008,1,99,99
O0005739,P021,2,149,298
O0005739,P003,1,99,99
O0005739,P008,1,99,99
O0005740,P004,2,99,198
O0005741,P007,1,129,129
O0005742,P001,1,89,89
O0005743,P005,1,119,119
O0005743,P014,1,129,129
O0005743,P009,1,79,79
O0005743,P015,1,79,79
O0005744,P014,3,129,387
O0005744,P003,1,99,99
O0005744,P009,1,79,79
O0005744,P022,1,149,149
O0005745,P008,1,99,99
O0005745,P001,3,89,267
O0005745,P016,1,89,89
O0005746,P019,1,169,169
O0005746,P001,1,89,89
O0005747,P011,1,89,89
O0005747,P004,2,99,198
O0005747,P006,1,349,349
O0005747,P007,1,129,129
O0005748,P006,1,349,349
O0005748,P008,1,99,99
O0005748,P019,1,169,169
O0005748,P008,1,99,99
O0005749,P004,2,99,198
O0005749,P012,1,109,109
O0005749,P003,1,99,99
O0005750,P016,1,89,89
O0005750,P018,1,159,159
O0005751,P012,3,109,327
O0005751,P020,1,179,179
O0005752,P007,1,129,129
O0005752,P016,1,89,89
O0005752,P002,1,159,159
O0005753,P016,1,89,89
O0005753,P013,1,139,139
O0005753,P007,2,129,258
O0005753,P018,3,159,477
O0005754,P002,1,159,159
O0005755,P024,1,139,139
O0005756,P008,1,99,99
O0005756,P002,1,159,159
O0005756,P005,2,119,238
O0005757,P008,2,99,198
O0005757,P016,1,89,89
O0005758,P003,1,99,99
O0005758,P005,1,119,119
O0005759,P013,1,139,139
O0005759,P004,1,99,99
O0005760,P003,2,99,198
O0005760,P008,2,99,198
O0005761,P017,3,149,447
O0005762,P007,1,129,129
O0005763,P009,1,79,79
O0005763,P003,3,99,297
O0005764,P022,3,149,447
O0005765,P019,1,169,169
O0005765,P002,1,159,159
O0005765,P023,1,159,159
O0005765,P014,1,129,129
O0005766,P002,1,159,159
O0005766,P011,1,89,89
O0005767,P001,2,89,178
O0005768,P005,2,119,238
O0005769,P011,1,89,89
O0005770,P001,1,89,89
O0005770,P014,1,129,129
O0005771,P010,1,99,99
O0005771,P018,3,159,477
O0005772,P011,1,89,89
O0005773,P015,1,79,79
O0005773,P017,1,149,149
O0005773,P011,2,89,178
O0005773,P008,1,99,99
O0005774,P017,2,149,298
O0005775,P023,2,159,318
O0005775,P008,2,99,198
O0005776,P003,3,99,297
O0005776,P020,1,179,179
O0005776,P007,1,129,129
O0005777,P007,1,129,129
O0005778,P007,3,129,387
O0005779,P001,1,89,89
O0005779,P016,3,89,267
O0005780,P017,1,149,149
O0005780,P006,1,349,349
O0005780,P003,1,99,99
O0005781,P005,1,119,119
O0005781,P019,1,169,169
O0005781,P007,2,129,258
O0005781,P011,1,89,89
O0005782,P002,1,159,159
O0005782,P024,1,139,139
O0005782,P011,1,89,89
O0005782,P013,3,139,417
O0005782,P006,1,349,349
O0005783,P002,2,159,318
O0005783,P011,3,89,267
O0005783,P017,1,149,149
O0005784,P008,1,99,99
O0005784,P024,2,139,278
O0005784,P024,2,139,278
O0005785,P003,2,99,198
O0005785,P016,2,89,178
O0005785,P019,1,169,169
O0005785,P002,1,159,159
O0005785,P005,1,119,119
O0005786,P001,1,89,89
O0005786,P013,1,139,139
O0005787,P007,1,129,129
O0005787,P006,1,349,349
O0005787,P018,1,159,159
O0005788,P002,1,159,159
O0005788,P003,2,99,198
O0005789,P002,1,159,159
O0005789,P002,2,159,318
O0005789,P015,1,79,79
O0005789,P010,3,99,297
O0005790,P004,1,99,99
O0005790,P013,2,139,278
O0005790,P013,1,139,139
O0005790,P010,2,99,198
O0005791,P002,1,159,159
O0005792,P007,2,129,258
O0005792,P004,2,99,198
O0005792,P008,2,99,198
O0005792,P005,2,119,238
O0005792,P002,1,159,159
O0005793,P020,1,179,179
O0005793,P014,1,129,129
O0005793,P008,1,99,99
O0005794,P015,1,79,79
O0005794,P016,1,89,89
O0005795,P011,2,89,178
O0005795,P020,1,179,179
O0005795,P002,3,159,477
O0005795,P008,2,99,198
O0005795,P014,1,129,129
O0005796,P011,1,89,89
O0005796,P007,1,129,129
O0005796,P020,1,179,179
O0005796,P004,1,99,99
O0005796,P016,1,89,89
O0005797,P002,1,159,159
O0005798,P013,2,139,278
O0005799,P019,1,169,169
O0005800,P002,2,159,318
O0005800,P015,1,79,79
O0005801,P008,1,99,99
O0005802,P007,1,129,129
O0005803,P006,1,349,349
O0005803,P008,1,99,99
O0005804,P005,1,119,119
O0005804,P014,1,129,129
O0005805,P022,1,149,149
O0005805,P012,1,109,109
O0005805,P020,1,179,179
O0005806,P011,1,89,89
O0005806,P009,1,79,79
O0005807,P016,1,89,89
O0005807,P010,1,99,99
O0005808,P008,3,99,297
O0005809,P008,3,99,297
O0005809,P009,1,79,79
O0005809,P009,1,79,79
O0005810,P006,1,349,349
O0005810,P003,2,99,198
O0005810,P023,1,159,159
O0005810,P021,2,149,298
O0005811,P013,2,139,278
O0005811,P015,2,79,158
O0005811,P016,1,89,89
O0005812,P006,2,349,698
O0005812,P015,2,79,158
O0005812,P006,2,349,698
O0005813,P009,1,79,79
O0005814,P022,2,149,298
O0005815,P008,1,99,99
O0005816,P023,1,159,159
O0005816,P003,2,99,198
O0005817,P013,1,139,139
O0005817,P008,2,99,198
O0005817,P010,3,99,297
O0005818,P015,1,79,79
O0005819,P015,1,79,79
O0005820,P023,1,159,159
O0005820,P006,1,349,349
O0005821,P004,1,99,99
O0005821,P001,1,89,89
O0005821,P005,2,119,238
O0005822,P001,3,89,267
O0005822,P023,1,159,159
O0005822,P015,1,79,79
O0005823,P001,1,89,89
O0005824,P015,3,79,237
O0005825,P001,1,89,89
O0005825,P004,1,99,99
O0005825,P021,1,149,149
O0005826,P011,1,89,89
O0005826,P003,2,99,198
