customer_id,city,channel,tenure_days,recency_days,frequency,monetary,avg_order_value,lifespan_days,days_since_signup,discount_usage_rate,avg_discount_pct,max_order_value,min_order_value,orders_per_month,mayo_spend_share,sauces_spend_share,dips_spend_share,distinct_products_bought,recent_spend_ratio,is_churned,r_score,f_score,m_score,rfm_total,rfm_avg,cluster_id,segment_label,segment_color,churn_prob,churn_risk_tier,active_days,daily_purchase_rate,retention_factor,discount_ltv_haircut,ltv_heuristic,ltv_predicted,ltv_tier
C00935,Mumbai,instagram,369,24,8,3329.65,416.21,334,358,37.5,15.0,729.86,179.44,0.719,0.0,0.0,0.0,13,0.362,0,4,3,3,10,3.3333333333333335,0,Loyal Customers,#3498DB,0.006736559379414266,Low Risk,334,0.023952095808383235,0.8312378961427878,0.90625,2741.08,2780.4,Silver
C00936,Delhi,website,751,623,1,156.22,156.22,0,623,0.0,0.0,156.22,156.22,1.0,0.0,0.0,1.0,1,0.0,1,1,1,1,3,1.0,3,Discount Dependent,#E67E22,0.9993839218538384,High Risk,1,1.0,0.00824524328408677,1.0,470.15,405.41,Bronze
C00937,Mumbai,referral,484,58,5,1734.59,346.92,362,420,60.0,15.0,730.06,67.74,0.414,0.0,0.0,0.0,9,0.189,0,3,3,3,9,3.0,0,Loyal Customers,#3498DB,0.03459139065766747,Low Risk,362,0.013812154696132596,0.6397390950731328,0.85,951.05,842.81,Bronze
C00938,Jaipur,instagram,841,12,37,11338.64,306.45,808,820,29.73,11.36,880.2,80.84,1.374,0.0,0.0,0.0,23,0.057,0,5,5,5,15,5.0,1,Champions,#2ECC71,0.017269310308244537,Low Risk,808,0.04579207920792079,0.9117224885582168,0.925675,4322.79,4810.32,Gold
C00939,Mumbai,modern_trade,392,17,13,5484.52,421.89,371,388,23.08,16.67,898.34,91.79,1.051,0.0,0.0,0.0,18,0.166,0,4,4,4,12,4.0,0,Loyal Customers,#3498DB,0.00923314366582337,Low Risk,371,0.03504043126684636,0.8772811111231658,0.9423,4460.56,4411.73,Gold
C00940,Hyderabad,modern_trade,860,35,43,13579.43,315.8,820,855,16.28,12.14,953.5,61.51,1.573,0.0,0.0,0.0,24,0.051,0,4,5,5,14,4.666666666666667,1,Champions,#2ECC71,0.009496980495588447,Low Risk,820,0.0524390243902439,0.7637175654573216,0.9593,4428.4,4961.62,Gold
C00941,Delhi,modern_trade,867,12,24,10407.99,433.67,838,850,37.5,13.33,1576.16,87.97,0.859,0.0,0.0,0.0,21,0.022,0,5,5,5,15,5.0,0,Loyal Customers,#3498DB,0.013072573397982672,Low Risk,838,0.028639618138424822,0.9117224885582168,0.90625,3745.68,3925.26,Gold
C00942,Hyderabad,modern_trade,619,58,22,10380.56,471.84,549,607,27.27,14.17,1745.98,78.41,1.202,0.0,0.0,0.0,20,0.071,0,3,5,5,13,4.333333333333333,1,Champions,#2ECC71,0.019375634153842206,Low Risk,549,0.04007285974499089,0.6397390950731328,0.931825,4114.1,4226.17,Gold
C00943,Chennai,distributor,100,3,5,2045.3,409.06,87,90,20.0,10.0,623.4,274.25,1.724,0.0,0.0,0.0,7,1.0,0,5,3,3,11,3.6666666666666665,4,Promising,#F39C12,0.011198741178790146,Low Risk,87,0.05747126436781609,0.9771599684342459,0.95,7965.63,7880.9,Platinum
C00944,Pune,distributor,447,307,2,452.21,226.1,1,308,0.0,0.0,355.09,97.12,2.0,1.0,0.0,0.0,3,0.0,1,2,2,1,5,1.6666666666666667,3,Discount Dependent,#E67E22,0.9983289372835596,High Risk,1,2.0,0.09400549422262397,1.0,15515.89,13063.11,Platinum
C00945,Delhi,instagram,362,357,1,276.28,276.28,0,357,0.0,0.0,276.28,276.28,1.0,0.0,0.0,0.0,2,0.0,1,2,1,1,4,1.3333333333333333,3,Discount Dependent,#E67E22,0.9994609876638295,High Risk,1,1.0,0.06396086824979845,1.0,6449.95,5987.09,Gold
C00946,Mumbai,referral,532,54,13,4944.02,380.31,441,495,7.69,25.0,927.19,70.38,0.884,0.0,0.0,0.0,19,0.082,0,3,4,4,11,3.6666666666666665,0,Loyal Customers,#3498DB,0.031930950029597505,Low Risk,441,0.02947845804988662,0.6597539553864471,0.980775,2647.81,2718.69,Silver
C00947,Mumbai,instagram,169,44,4,2007.07,501.77,52,96,0.0,0.0,608.75,346.44,2.308,0.0,0.0,0.0,8,0.723,0,3,2,3,8,2.6666666666666665,4,Promising,#F39C12,0.07185835853498332,Low Risk,52,0.07692307692307693,0.7125736847878523,1.0,10038.85,9893.72,Platinum
C00948,Jaipur,website,434,15,25,8723.28,348.93,410,425,24.0,15.0,986.36,72.09,1.829,0.0,0.0,0.0,19,0.168,0,4,5,5,14,4.666666666666667,1,Champions,#2ECC71,0.0031167175631873502,Low Risk,410,0.06097560975609756,0.8908987181403393,0.94,6503.45,6783.63,Gold
C00949,Kolkata,distributor,650,428,1,595.01,595.01,0,428,0.0,0.0,595.01,595.01,1.0,0.0,0.0,0.0,5,0.0,1,1,1,2,4,1.3333333333333333,3,Discount Dependent,#E67E22,1.0,High Risk,1,1.0,0.03701989066186052,1.0,8039.93,7392.86,Platinum
C00950,Hyderabad,instagram,332,305,2,1120.34,560.17,16,321,0.0,0.0,663.54,456.8,2.0,0.0,0.0,0.0,5,0.0,1,2,2,2,6,2.0,3,Discount Dependent,#E67E22,0.9993795881530342,High Risk,16,0.125,0.09546469568216519,1.0,2439.86,3299.51,Silver
C00951,Hyderabad,website,733,552,9,3090.77,343.42,171,723,11.11,5.0,528.21,95.04,1.579,0.0,0.0,0.0,13,0.0,1,1,3,3,7,2.3333333333333335,3,Discount Dependent,#E67E22,0.9917534200892264,High Risk,171,0.05263157894736842,0.014245663883722134,0.972225,91.37,178.85,Bronze
C00952,Chennai,website,555,502,5,2009.36,401.87,52,554,20.0,20.0,616.77,96.62,2.885,0.0,0.0,0.0,8,0.0,1,1,3,3,7,2.3333333333333335,3,Discount Dependent,#E67E22,0.9973805656894369,High Risk,52,0.09615384615384616,0.0209373435752712,0.95,280.54,462.2,Bronze
C00953,Mumbai,instagram,493,386,1,510.63,510.63,0,386,0.0,0.0,510.63,510.63,1.0,0.0,0.0,0.0,3,0.0,1,1,1,1,3,1.0,3,Discount Dependent,#E67E22,0.9999610161605025,High Risk,1,1.0,0.05115826372062387,1.0,9534.87,10380.05,Platinum
C00954,Jaipur,instagram,214,191,1,72.12,72.12,0,191,100.0,10.0,72.12,72.12,1.0,0.0,1.0,0.0,1,0.0,1,2,1,1,4,1.3333333333333333,2,At Risk,#E74C3C,0.9990886289540992,High Risk,1,1.0,0.22969283793521017,0.75,4534.79,4910.26,Gold
C00955,Bangalore,referral,711,16,41,16477.96,401.9,681,697,19.51,8.75,1414.2,70.04,1.806,0.0,0.0,0.0,24,0.119,0,4,5,5,14,4.666666666666667,1,Champions,#2ECC71,0.00449577626695136,Low Risk,681,0.06020558002936858,0.8840636953004919,0.951225,7427.02,7425.94,Platinum
C00956,Bangalore,instagram,899,61,11,4735.91,430.54,763,824,27.27,13.33,1050.17,114.55,0.433,0.0,0.0,0.0,16,0.068,1,3,4,4,11,3.6666666666666665,0,Loyal Customers,#3498DB,0.896343967982108,High Risk,763,0.014416775884665793,0.6251274339478156,0.931825,1319.71,1560.14,Silver
C00957,Bangalore,website,469,61,14,5908.93,422.07,370,431,14.29,10.0,1319.75,75.72,1.135,0.0,0.0,0.0,14,0.18,1,3,4,4,11,3.6666666666666665,0,Loyal Customers,#3498DB,0.8600588759246875,High Risk,370,0.03783783783783784,0.6251274339478156,0.964275,3513.77,3633.26,Gold
C00958,Mumbai,referral,186,61,3,1335.82,445.27,115,176,33.33,10.0,534.95,268.59,0.783,0.0,0.0,0.0,8,0.398,1,3,2,2,7,2.3333333333333335,0,Loyal Customers,#3498DB,0.8582102594226789,High Risk,115,0.02608695652173913,0.6251274339478156,0.916675,2429.54,2947.07,Silver
C00959,Mumbai,website,180,140,1,570.99,570.99,0,140,0.0,0.0,570.99,570.99,1.0,0.0,0.0,0.0,4,0.0,1,2,1,1,4,1.3333333333333333,3,Discount Dependent,#E67E22,0.9997871853056988,High Risk,1,1.0,0.34019750004359434,1.0,70901.02,68629.94,Platinum
C00960,Indore,instagram,626,588,4,2340.81,585.2,38,626,25.0,25.0,949.03,224.02,3.158,0.0,0.0,0.0,11,0.0,1,1,2,3,6,2.0,3,Discount Dependent,#E67E22,0.9972615824881136,High Risk,38,0.10526315789473684,0.010796194374748257,0.9375,227.57,381.42,Bronze
C00961,Mumbai,website,156,6,6,4145.07,690.84,149,155,33.33,20.0,1300.24,269.98,1.208,0.0,0.0,0.0,9,0.534,0,5,3,4,12,4.0,4,Promising,#F39C12,0.007718242581658801,Low Risk,149,0.040268456375838924,0.9548416039104165,0.916675,8887.55,8739.09,Platinum
C00962,Hyderabad,instagram,654,572,1,334.87,334.87,0,572,0.0,0.0,334.87,334.87,1.0,0.0,0.0,0.0,2,0.0,1,1,1,1,3,1.0,3,Discount Dependent,#E67E22,0.9999610161605025,High Risk,1,1.0,0.012212009646068141,1.0,1492.64,1843.23,Silver
C00963,Delhi,modern_trade,342,113,9,3352.74,372.53,224,337,44.44,10.0,935.41,111.96,1.205,0.0,0.0,0.0,13,0.0,1,2,3,3,8,2.6666666666666665,0,Loyal Customers,#3498DB,0.987397353432497,High Risk,224,0.04017857142857143,0.418832251612578,0.8889,2033.96,1991.84,Silver
C00964,Bangalore,referral,364,298,1,297.17,297.17,0,298,0.0,0.0,297.17,297.17,1.0,1.0,0.0,0.0,1,0.0,1,2,1,1,4,1.3333333333333333,3,Discount Dependent,#E67E22,0.9986835167335338,High Risk,1,1.0,0.10075259404041718,1.0,10928.34,11747.14,Platinum
C00965,Delhi,modern_trade,422,288,4,869.8,217.45,125,413,100.0,11.25,281.04,142.82,0.96,0.0,0.0,0.0,6,0.0,1,2,2,2,6,2.0,2,At Risk,#E74C3C,0.9984866087954539,High Risk,125,0.032,0.10881882041201553,0.75,207.28,0.0,Bronze
C00966,Delhi,website,414,70,6,1675.24,279.21,318,388,100.0,15.83,720.68,104.92,0.566,0.0,0.0,0.0,10,0.084,1,3,3,3,9,3.0,2,At Risk,#E74C3C,0.9250627324181291,High Risk,318,0.018867924528301886,0.5832645197880584,0.75,841.15,574.53,Bronze
C00967,Indore,modern_trade,207,183,2,1060.08,530.04,12,195,0.0,0.0,624.23,435.85,2.0,0.0,0.0,0.0,5,0.0,1,2,2,2,6,2.0,3,Discount Dependent,#E67E22,0.9981097523057355,High Risk,12,0.16666666666666666,0.24428999210856148,1.0,7876.91,7569.18,Platinum
C00968,Delhi,referral,579,1,38,16877.72,444.15,577,578,26.32,11.0,1083.01,92.49,1.976,0.0,0.0,0.0,24,0.147,0,5,5,5,15,5.0,1,Champions,#2ECC71,0.0033012543867308283,Low Risk,577,0.0658578856152513,0.9923279462629435,0.9342,9897.5,9614.65,Platinum
C00969,Hyderabad,instagram,350,34,1,230.51,230.51,0,34,0.0,0.0,230.51,230.51,1.0,0.0,1.0,0.0,2,1.0,0,4,1,1,6,2.0,4,Promising,#F39C12,0.08664555023371948,Low Risk,1,1.0,0.7696221479334963,1.0,64753.04,64549.81,Platinum
C00970,Bangalore,referral,880,85,6,1571.61,261.94,490,575,33.33,7.5,481.99,93.35,0.367,0.0,0.0,0.0,9,0.412,1,3,3,2,8,2.6666666666666665,0,Loyal Customers,#3498DB,0.925439499830811,High Risk,490,0.012244897959183673,0.5196296130159217,0.916675,557.65,501.45,Bronze
C00971,Chennai,instagram,302,214,3,881.52,293.84,79,293,33.33,20.0,580.86,147.87,1.139,0.0,0.0,0.0,6,0.0,1,2,2,2,6,2.0,3,Discount Dependent,#E67E22,0.997542050940917,High Risk,79,0.0379746835443038,0.19240553698337406,0.916675,718.34,1296.2,Bronze
C00972,Jaipur,distributor,869,30,33,11581.34,350.95,711,741,15.15,19.0,1036.84,74.6,1.392,0.0,0.0,0.0,22,0.193,0,4,5,5,14,4.666666666666667,1,Champions,#2ECC71,0.006913779115283649,Low Risk,711,0.046413502109704644,0.7937005259840998,0.962125,4540.15,5244.08,Gold
C00973,Indore,referral,561,61,2,1201.01,600.5,182,243,50.0,20.0,1014.27,186.74,0.33,0.0,0.0,0.0,4,0.845,1,3,2,2,7,2.3333333333333335,4,Promising,#F39C12,0.840226883669703,High Risk,182,0.01098901098901099,0.6251274339478156,0.875,1317.47,852.44,Bronze
C00974,Delhi,distributor,578,558,1,442.23,442.23,0,558,100.0,10.0,442.23,442.23,1.0,0.0,0.0,0.0,4,0.0,1,1,1,1,3,1.0,2,At Risk,#E74C3C,1.0,High Risk,1,1.0,0.013602352551501945,0.75,1646.71,2274.28,Silver
C00975,Mumbai,modern_trade,353,26,11,4183.07,380.28,306,332,36.36,13.75,640.64,95.3,1.078,0.0,0.0,0.0,15,0.337,0,4,4,4,12,4.0,0,Loyal Customers,#3498DB,0.005291305938866266,Low Risk,306,0.03594771241830065,0.8185322195299817,0.9091,3712.92,3636.53,Gold
C00976,Delhi,instagram,642,460,1,99.89,99.89,0,460,0.0,0.0,99.89,99.89,1.0,1.0,0.0,0.0,1,0.0,1,1,1,1,3,1.0,3,Discount Dependent,#E67E22,0.9999204671458316,High Risk,1,1.0,0.02893358475897782,1.0,1054.91,1158.26,Bronze
C00977,Hyderabad,website,499,11,34,15813.47,465.1,488,499,20.59,10.71,1149.96,68.87,2.09,0.0,0.0,0.0,22,0.186,0,5,5,5,15,5.0,1,Champions,#2ECC71,0.0014224604235726069,Low Risk,488,0.06967213114754098,0.9187713517408406,0.948525,10307.53,10237.13,Platinum
C00978,Mumbai,instagram,337,292,1,281.65,281.65,0,292,0.0,0.0,281.65,281.65,1.0,0.0,1.0,0.0,1,0.0,1,2,1,1,4,1.3333333333333333,3,Discount Dependent,#E67E22,0.9998895700225561,High Risk,1,1.0,0.1055175995974614,1.0,10847.45,11586.49,Platinum
C00979,Bangalore,instagram,893,16,26,10781.19,414.66,854,870,73.08,12.63,1051.37,61.47,0.913,0.0,0.0,0.0,22,0.181,0,4,5,5,14,4.666666666666667,0,Loyal Customers,#3498DB,0.0028297061875209926,Low Risk,854,0.03044496487119438,0.8840636953004919,0.8173,3329.4,3387.3,Silver
C00980,Hyderabad,instagram,565,2,13,5224.13,401.86,525,527,69.23,10.0,888.86,172.72,0.743,0.0,0.0,0.0,15,0.343,0,5,4,4,13,4.333333333333333,0,Loyal Customers,#3498DB,0.009076229535472576,Low Risk,525,0.024761904761904763,0.9847147529344312,0.826925,2957.52,3105.46,Silver
C00981,Delhi,distributor,299,25,5,1662.21,332.44,240,265,60.0,6.67,679.07,95.57,0.625,0.0,0.0,0.0,7,0.367,0,4,3,2,9,3.0,0,Loyal Customers,#3498DB,0.012586500654002667,Low Risk,240,0.020833333333333332,0.8248605943353025,0.85,1772.41,2041.55,Silver
C00982,Indore,referral,875,23,50,17963.81,359.28,808,831,16.0,11.88,849.18,71.28,1.856,0.0,0.0,0.0,24,0.072,0,4,5,5,14,4.666666666666667,1,Champions,#2ECC71,0.006062058468525469,Low Risk,808,0.06188118811881188,0.837664503225156,0.96,6525.68,6561.56,Gold
C00983,Mumbai,website,293,276,1,191.4,191.4,0,276,100.0,25.0,191.4,191.4,1.0,0.0,1.0,0.0,2,0.0,1,2,1,1,4,1.3333333333333333,2,At Risk,#E74C3C,0.9998255559638164,High Risk,1,1.0,0.11935520048880205,0.75,6253.71,7107.62,Platinum
C00984,Mumbai,instagram,820,4,50,22227.26,444.55,796,800,20.0,13.0,1445.03,80.61,1.884,0.0,0.0,0.0,24,0.106,0,5,5,5,15,5.0,1,Champions,#2ECC71,0.002914468635033217,Low Risk,796,0.06281407035175879,0.969663144646718,0.95,9388.9,9185.65,Platinum
C00985,Indore,website,92,26,2,487.31,243.66,58,84,0.0,0.0,320.54,166.77,1.034,0.0,0.0,0.0,4,1.0,0,4,2,1,7,2.3333333333333335,4,Promising,#F39C12,0.03595693480114511,Low Risk,58,0.034482758620689655,0.8185322195299817,1.0,2510.24,2296.81,Silver
C00986,Bangalore,referral,727,1,44,17149.95,389.77,707,708,15.91,13.57,1002.99,81.83,1.867,0.0,0.0,0.0,22,0.177,0,5,5,5,15,5.0,1,Champions,#2ECC71,0.0012131949527916447,Low Risk,707,0.06223479490806223,0.9923279462629435,0.960225,8436.51,8354.17,Platinum
C00987,Chennai,referral,184,10,4,1315.07,328.77,171,181,100.0,18.75,401.12,190.97,0.702,0.0,0.0,0.0,6,0.855,0,5,2,2,9,3.0,4,Promising,#F39C12,0.012425343652695982,Low Risk,171,0.023391812865497075,0.9258747122872905,0.75,1949.23,1862.82,Silver
C00988,Bangalore,instagram,884,863,1,478.34,478.34,0,863,0.0,0.0,478.34,478.34,1.0,0.0,0.0,0.0,2,0.0,1,1,1,1,3,1.0,3,Discount Dependent,#E67E22,0.9999446127383241,High Risk,1,1.0,0.0012985444468906562,1.0,226.72,506.98,Bronze
C00989,Delhi,referral,364,25,8,3281.2,410.15,331,356,25.0,7.5,901.54,127.09,0.725,0.0,0.0,0.0,12,0.525,0,4,3,3,10,3.3333333333333335,0,Loyal Customers,#3498DB,0.003487000614611273,Low Risk,331,0.02416918429003021,0.8248605943353025,0.9375,2798.01,2696.51,Silver
C00990,Pune,website,540,32,4,2587.74,646.94,484,516,25.0,5.0,1424.72,72.64,0.248,0.0,0.0,0.0,8,0.551,0,4,2,3,9,3.0,0,Loyal Customers,#3498DB,0.02569302118662373,Low Risk,484,0.008264462809917356,0.7815686173483609,0.9375,1429.91,1611.23,Silver
C00991,Pune,instagram,382,5,24,8579.91,357.5,375,380,33.33,12.5,976.45,61.81,1.92,0.0,0.0,0.0,21,0.125,0,5,5,5,15,5.0,1,Champions,#2ECC71,0.005512914557240236,Low Risk,375,0.064,0.9622238368941451,0.916675,7366.15,7204.55,Platinum
C00992,Chennai,distributor,567,442,9,2813.84,312.65,109,551,55.56,11.0,788.74,103.42,2.477,0.0,0.0,0.0,16,0.0,1,1,3,3,7,2.3333333333333335,2,At Risk,#E74C3C,0.9961335769627021,High Risk,109,0.08256880733944955,0.033235961216805124,0.8611,269.67,329.98,Bronze
C00993,Delhi,instagram,493,405,3,903.0,301.0,39,444,66.67,10.0,703.99,63.39,2.308,0.0,0.0,0.0,6,0.0,1,1,2,2,5,1.6666666666666667,2,At Risk,#E74C3C,0.9992624651245986,High Risk,39,0.07692307692307693,0.0441941738241592,0.833325,311.24,666.87,Bronze
C00994,Hyderabad,referral,716,43,21,9833.76,468.27,637,680,66.67,13.21,1002.76,65.49,0.989,0.0,0.0,0.0,19,0.154,0,3,5,5,13,4.333333333333333,0,Loyal Customers,#3498DB,0.007713232285869226,Low Risk,637,0.03296703296703297,0.7180828550393733,0.833325,3371.77,3572.18,Silver
C00995,Delhi,instagram,834,11,42,15618.92,371.88,809,820,23.81,14.5,1568.07,119.51,1.557,0.0,0.0,0.0,23,0.222,0,5,5,5,15,5.0,1,Champions,#2ECC71,0.0014086206392723277,Low Risk,809,0.0519159456118665,0.9187713517408406,0.940475,6089.07,6270.06,Gold
C00996,Mumbai,instagram,745,21,11,4072.25,370.2,543,564,27.27,8.33,934.72,92.63,0.608,0.0,0.0,0.0,18,0.176,0,4,4,4,12,4.0,0,Loyal Customers,#3498DB,0.02517520609430716,Low Risk,543,0.020257826887661142,0.8506671609508557,0.931825,2169.78,2085.9,Silver
C00997,Jaipur,distributor,822,7,20,7046.66,352.33,799,806,80.0,11.88,994.84,90.15,0.751,0.0,0.0,0.0,19,0.059,0,5,4,4,13,4.333333333333333,0,Loyal Customers,#3498DB,0.017365990942452017,Low Risk,799,0.025031289111389236,0.9475160078148386,0.8,2440.07,2652.43,Silver
C00998,Mumbai,modern_trade,648,615,1,467.85,467.85,0,615,100.0,10.0,467.85,467.85,1.0,1.0,0.0,0.0,2,0.0,1,1,1,1,3,1.0,2,At Risk,#E74C3C,1.0,High Risk,1,1.0,0.008769234752416973,0.75,1123.11,1649.56,Silver
C00999,Ahmedabad,website,440,408,1,752.1,752.1,0,408,0.0,0.0,752.1,752.1,1.0,0.0,0.0,0.0,4,0.0,1,1,1,2,4,1.3333333333333333,3,Discount Dependent,#E67E22,0.9987780006928514,High Risk,1,1.0,0.043184777498993014,1.0,11854.93,10902.52,Platinum
C01000,Bangalore,modern_trade,704,13,30,12733.66,424.46,666,679,23.33,14.29,1149.33,87.92,1.351,0.0,0.0,0.0,22,0.051,0,5,5,5,15,5.0,1,Champions,#2ECC71,0.005736624010972086,Low Risk,666,0.04504504504504504,0.9047277046327152,0.941675,5945.6,6083.39,Gold
C01001,Mumbai,modern_trade,188,36,3,2009.62,669.87,44,80,33.33,15.0,964.51,364.17,2.045,0.0,0.0,0.0,9,1.0,0,4,2,3,9,3.0,4,Promising,#F39C12,0.0642160303309861,Low Risk,44,0.06818181818181818,0.7578582832551991,0.916675,11581.25,10461.65,Platinum
C01002,Hyderabad,website,641,8,26,11748.88,451.88,633,641,23.08,10.0,1538.13,79.59,1.232,0.0,0.0,0.0,23,0.16,0,5,5,5,15,5.0,1,Champions,#2ECC71,0.0021153197011094717,Low Risk,633,0.04107424960505529,0.940246614086162,0.9423,6002.28,5773.2,Gold
C01003,Kolkata,modern_trade,649,612,1,428.25,428.25,0,612,0.0,0.0,428.25,428.25,1.0,0.0,0.0,0.0,2,0.0,1,1,1,1,3,1.0,3,Discount Dependent,#E67E22,0.999768868763984,High Risk,1,1.0,0.008974205898414338,1.0,1402.77,2084.51,Silver
C01004,Indore,referral,406,272,1,205.49,205.49,0,272,100.0,5.0,205.49,205.49,1.0,0.0,0.0,0.0,2,0.0,1,2,1,1,4,1.3333333333333333,2,At Risk,#E74C3C,0.9998169181102342,High Risk,1,1.0,0.12308934411680393,0.75,6924.13,8258.18,Platinum
C01005,Pune,website,127,110,1,703.6,703.6,0,110,0.0,0.0,703.6,703.6,1.0,0.0,0.0,0.0,5,0.0,1,2,1,2,5,1.6666666666666667,3,Discount Dependent,#E67E22,0.9967231251539501,High Risk,1,1.0,0.42862199142653645,1.0,110076.13,109241.81,Platinum
C01006,Chennai,modern_trade,400,368,1,729.98,729.98,0,368,0.0,0.0,729.98,729.98,1.0,0.0,0.0,0.0,4,0.0,1,1,1,2,4,1.3333333333333333,3,Discount Dependent,#E67E22,0.9995592839612792,High Risk,1,1.0,0.05876541338038511,1.0,15657.62,14180.01,Platinum
C01007,Chennai,instagram,186,101,3,1509.55,503.18,34,135,100.0,13.33,641.98,265.49,2.647,0.0,0.0,0.0,8,0.0,1,3,2,2,7,2.3333333333333335,2,At Risk,#E74C3C,0.9898132358692622,High Risk,34,0.08823529411764706,0.4593856758704203,0.75,5583.38,5911.95,Gold
C01008,Kolkata,modern_trade,336,66,20,8234.31,411.72,270,336,15.0,11.67,1201.41,108.85,2.222,0.0,0.0,0.0,19,0.158,1,3,4,5,12,4.0,1,Champions,#2ECC71,0.8891081047632438,High Risk,270,0.07407407407407407,0.6015125180410583,0.9625,6444.76,6340.27,Gold
C01009,Delhi,instagram,388,383,1,627.56,627.56,0,383,0.0,0.0,627.56,627.56,1.0,0.0,0.0,0.0,2,0.0,1,1,1,2,4,1.3333333333333333,3,Discount Dependent,#E67E22,0.9999446127383241,High Risk,1,1.0,0.05235403145157227,1.0,11992.18,13778.45,Platinum
C01010,Bangalore,modern_trade,190,16,8,2725.38,340.67,167,183,37.5,11.67,1048.49,104.17,1.437,0.0,0.0,0.0,8,0.578,0,4,3,3,10,3.3333333333333335,4,Promising,#F39C12,0.006446285408754723,Low Risk,167,0.04790419161676647,0.8840636953004919,0.90625,4772.35,4707.82,Gold
C01011,Delhi,referral,600,237,2,413.11,206.56,55,292,0.0,0.0,315.88,97.23,1.091,0.0,0.0,0.0,4,0.0,1,2,2,1,5,1.6666666666666667,3,Discount Dependent,#E67E22,0.9977232842331951,High Risk,55,0.03636363636363636,0.16117128855494742,1.0,441.87,214.22,Bronze
C01012,Ahmedabad,referral,738,656,4,1589.56,397.39,71,727,25.0,10.0,682.47,196.39,1.69,0.0,0.0,0.0,9,0.0,1,1,2,2,5,1.6666666666666667,3,Discount Dependent,#E67E22,1.0,High Risk,71,0.056338028169014086,0.0063947829650779844,0.9375,48.99,51.83,Bronze
C01013,Jaipur,instagram,481,389,1,261.68,261.68,0,389,0.0,0.0,261.68,261.68,1.0,0.0,0.0,0.0,2,0.0,1,1,1,1,3,1.0,3,Discount Dependent,#E67E22,0.999860592103048,High Risk,1,1.0,0.049989807362395645,1.0,4774.69,4866.35,Gold
C01014,Mumbai,modern_trade,144,81,1,787.55,787.55,0,81,100.0,20.0,787.55,787.55,1.0,0.0,0.0,0.0,3,1.0,1,3,1,2,6,2.0,4,Promising,#F39C12,0.8899233888133226,High Risk,1,1.0,0.5358867312681466,0.75,115532.79,116309.93,Platinum
C01015,Chennai,instagram,449,32,9,4427.24,491.92,320,352,88.89,14.38,1529.42,83.59,0.844,0.0,0.0,0.0,13,0.053,0,4,3,4,11,3.6666666666666665,0,Loyal Customers,#3498DB,0.05042491596850712,Low Risk,320,0.028125,0.7815686173483609,0.777775,3069.74,3250.78,Silver
C01016,Jaipur,website,811,105,6,1894.12,315.69,701,806,33.33,20.0,531.35,96.99,0.257,0.0,0.0,0.0,9,0.0,1,3,3,3,9,3.0,0,Loyal Customers,#3498DB,0.9959929998581416,High Risk,701,0.008559201141226819,0.4454493590701697,0.916675,402.72,2.47,Bronze
C01017,Mumbai,website,896,50,39,14020.56,359.5,826,876,41.03,11.25,1042.35,78.05,1.416,0.0,0.0,0.0,22,0.024,0,3,5,5,13,4.333333333333333,1,Champions,#2ECC71,0.032164372425247514,Low Risk,826,0.04721549636803874,0.6803950000871885,0.897425,3782.99,3842.7,Gold
C01018,Hyderabad,instagram,203,29,9,4634.03,514.89,126,155,100.0,17.78,859.54,100.56,2.143,0.0,0.0,0.0,15,0.308,0,4,3,4,11,3.6666666666666665,0,Loyal Customers,#3498DB,0.011504386080467504,Low Risk,126,0.07142857142857142,0.7998369177983302,0.75,8052.71,9048.23,Platinum
C01019,Jaipur,distributor,654,462,5,1165.18,233.04,162,624,100.0,19.0,428.33,76.45,0.926,0.0,0.0,0.0,8,0.0,1,1,3,2,6,2.0,2,At Risk,#E74C3C,0.9973602329855432,High Risk,162,0.030864197530864196,0.02849132776744427,0.75,56.1,0.0,Bronze
C01020,Mumbai,instagram,668,5,45,13896.82,308.82,657,662,31.11,13.21,801.07,74.97,2.055,0.0,0.0,0.0,23,0.134,0,5,5,5,15,5.0,1,Champions,#2ECC71,0.0028296382893702545,Low Risk,657,0.0684931506849315,0.9622238368941451,0.922225,6851.07,7663.67,Platinum
C01021,Chennai,website,564,39,9,3029.27,336.59,492,531,55.56,14.0,576.87,94.45,0.549,0.0,0.0,0.0,13,0.116,0,3,3,3,9,3.0,0,Loyal Customers,#3498DB,0.01963684143196577,Low Risk,492,0.018292682926829267,0.7405487761432822,0.8611,1433.11,1405.58,Silver
C01022,Delhi,referral,663,421,3,1025.77,341.92,168,589,33.33,15.0,598.88,154.94,0.536,0.0,0.0,0.0,7,0.0,1,1,2,2,5,1.6666666666666667,3,Discount Dependent,#E67E22,0.9985341407233587,High Risk,168,0.017857142857142856,0.03907046462173847,0.916675,79.82,0.0,Bronze
C01023,Jaipur,instagram,807,782,1,483.37,483.37,0,782,0.0,0.0,483.37,483.37,1.0,0.0,0.0,0.0,2,0.0,1,1,1,1,3,1.0,3,Discount Dependent,#E67E22,0.999860592103048,High Risk,1,1.0,0.0024231696198517964,1.0,427.52,601.11,Bronze
